sample_x	sample_y	correlation
GSM3554666_D12R3VripAligned.counts.txt.gz	GSM3554470_D2R3VamuAligned.counts.txt.gz	0.639820080525927
GSM3554666_D12R3VripAligned.counts.txt.gz	GSM3554466_D2R1VamuAligned.counts.txt.gz	0.635749373624704
GSM3554666_D12R3VripAligned.counts.txt.gz	GSM3554468_D2R2VamuAligned.counts.txt.gz	0.643583743260404
GSM3554666_D12R3VripAligned.counts.txt.gz	GSM3554651_D7R3VripAligned.counts.txt.gz	0.724875701847879
GSM3554666_D12R3VripAligned.counts.txt.gz	GSM3554654_D8R3VripAligned.counts.txt.gz	0.815874207460189
GSM3554666_D12R3VripAligned.counts.txt.gz	GSM3554655_D9R1VripAligned.counts.txt.gz	0.769509521717779
GSM3554666_D12R3VripAligned.counts.txt.gz	GSM3554644_D5R3VripAligned.counts.txt.gz	0.559099378926539
GSM3554666_D12R3VripAligned.counts.txt.gz	GSM3554639_D4R3VripAligned.counts.txt.gz	0.584447144142968
GSM3554666_D12R3VripAligned.counts.txt.gz	GSM3554642_D5R1VripAligned.counts.txt.gz	0.609155828632857
GSM3554666_D12R3VripAligned.counts.txt.gz	GSM3554643_D5R2VripAligned.counts.txt.gz	0.623076895868087
GSM3554666_D12R3VripAligned.counts.txt.gz	GSM3554647_D6R3VripAligned.counts.txt.gz	0.655868671087077
GSM3554666_D12R3VripAligned.counts.txt.gz	GSM3554649_D7R1VripAligned.counts.txt.gz	0.638677385450065
GSM3554666_D12R3VripAligned.counts.txt.gz	GSM3554645_D6R1VripAligned.counts.txt.gz	0.632574285251968
GSM3554666_D12R3VripAligned.counts.txt.gz	GSM3554648_D6R4VripAligned.counts.txt.gz	0.635549816087637
GSM3554666_D12R3VripAligned.counts.txt.gz	GSM3554650_D7R2VripAligned.counts.txt.gz	0.561407139943744
GSM3554666_D12R3VripAligned.counts.txt.gz	GSM3554646_D6R2VripAligned.counts.txt.gz	0.708330683649557
GSM3554666_D12R3VripAligned.counts.txt.gz	GSM3554653_D8R2VripAligned.counts.txt.gz	0.667570502816189
GSM3554666_D12R3VripAligned.counts.txt.gz	GSM3554634_D3R2VripAligned.counts.txt.gz	0.596692604074153
GSM3554666_D12R3VripAligned.counts.txt.gz	GSM3554636_D3R4VripAligned.counts.txt.gz	0.591232009989301
GSM3554666_D12R3VripAligned.counts.txt.gz	GSM3554632_D2R3VripAligned.counts.txt.gz	0.541715269708172
GSM3554666_D12R3VripAligned.counts.txt.gz	GSM3554633_D3R1VripAligned.counts.txt.gz	0.555734706342834
GSM3554666_D12R3VripAligned.counts.txt.gz	GSM3554635_D3R3VripAligned.counts.txt.gz	0.584370729444457
GSM3554666_D12R3VripAligned.counts.txt.gz	GSM3554641_D4R5VripAligned.counts.txt.gz	0.502080983001085
GSM3554666_D12R3VripAligned.counts.txt.gz	GSM3554630_D2R1VripAligned.counts.txt.gz	0.471577531358429
GSM3554666_D12R3VripAligned.counts.txt.gz	GSM3554631_D2R2VripAligned.counts.txt.gz	0.434718961865531
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554545_D10R2VvcsAligned.counts.txt.gz	0.663712204939634
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554559_D15R1VvcsAligned.counts.txt.gz	0.774367631140938
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554540_D8R2VvcsAligned.counts.txt.gz	0.831869818588355
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554547_D11R1VvcsAligned.counts.txt.gz	0.829271500515699
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554602_D10R1VvriAligned.counts.txt.gz	0.874648334762885
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554610_D12R3VvriAligned.counts.txt.gz	0.889023146101416
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554608_D12R1VvriAligned.counts.txt.gz	0.900267488965475
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554611_D13R1VvriAligned.counts.txt.gz	0.866713356653685
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554601_D9R3VvriAligned.counts.txt.gz	0.847717156430403
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554548_D11R2VvcsAligned.counts.txt.gz	0.939014063837089
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554609_D12R2VvriAligned.counts.txt.gz	0.890380924940527
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554612_D13R2VvriAligned.counts.txt.gz	0.881891171834058
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554544_D9R3VvcsAligned.counts.txt.gz	0.769828912977416
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554546_D10R3VvcsAligned.counts.txt.gz	0.759705661730829
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554549_D11R3VvcsAligned.counts.txt.gz	0.806037925300393
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554603_D10R2VvriAligned.counts.txt.gz	0.727121722768738
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554604_D10R3VvriAligned.counts.txt.gz	0.660463632071154
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554506_D10R2VamuAligned.counts.txt.gz	0.789097226313578
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554500_D9R2VamuAligned.counts.txt.gz	0.811862679204925
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554502_D9R3VamuAligned.counts.txt.gz	0.779418755930705
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554508_D10R3VamuAligned.counts.txt.gz	0.762328102333842
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554504_D10R1VamuAligned.counts.txt.gz	0.725986624847259
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554488_D7R1VamuAligned.counts.txt.gz	0.782254872719957
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554490_D7R2VamuAligned.counts.txt.gz	0.757779051159916
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554492_D8R1VamuAligned.counts.txt.gz	0.76232385646011
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554494_D8R2VamuAligned.counts.txt.gz	0.778441627081184
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554496_D8R3VamuAligned.counts.txt.gz	0.737845952635303
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554491_D7R3VamuAligned.counts.txt.gz	0.739667990705979
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554478_D4R1VamuAligned.counts.txt.gz	0.737038684606477
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554480_D4R3VamuAligned.counts.txt.gz	0.687635617486898
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554481_D4R4VamuAligned.counts.txt.gz	0.776226816659827
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554483_D5R1VamuAligned.counts.txt.gz	0.806424581816444
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554484_D5R2VamuAligned.counts.txt.gz	0.79391459805145
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554486_D5R3VamuAligned.counts.txt.gz	0.779201508532506
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554656_D9R2VripAligned.counts.txt.gz	0.796208160140295
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554658_D10R1VripAligned.counts.txt.gz	0.770127400085915
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554652_D8R1VripAligned.counts.txt.gz	0.803366383108985
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554661_D11R1VripAligned.counts.txt.gz	0.799383864873966
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554665_D12R2VripAligned.counts.txt.gz	0.815842572008586
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554660_D10R3VripAligned.counts.txt.gz	0.801065439520964
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554659_D10R2VripAligned.counts.txt.gz	0.820019750302182
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554657_D9R3VripAligned.counts.txt.gz	0.819945950284477
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554662_D11R2VripAligned.counts.txt.gz	0.820158982823997
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554663_D11R3VripAligned.counts.txt.gz	0.844969202348799
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554664_D12R1VripAligned.counts.txt.gz	0.838294887832545
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554666_D12R3VripAligned.counts.txt.gz	0.853365371106835
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554613_D13R3VvriAligned.counts.txt.gz	1
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554614_D14R1VvriAligned.counts.txt.gz	0.955758670812796
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554616_D14R3VvriAligned.counts.txt.gz	0.951291933687254
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554617_D15R1VvriAligned.counts.txt.gz	0.914794807245657
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554619_D15R3VvriAligned.counts.txt.gz	0.905025787129234
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554564_D16R3VvcsAligned.counts.txt.gz	0.819253780953557
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554558_D14R3VvcsAligned.counts.txt.gz	0.864849116357576
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554565_D17R1VvcsAligned.counts.txt.gz	0.834040570043402
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554615_D14R2VvriAligned.counts.txt.gz	0.868365005807769
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554618_D15R2VvriAligned.counts.txt.gz	0.861026714622538
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554563_D16R2VvcsAligned.counts.txt.gz	0.795112756545843
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554566_D17R2VvcsAligned.counts.txt.gz	0.823742084043171
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554550_D12R1VvcsAligned.counts.txt.gz	0.880782646281563
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554557_D14R2VvcsAligned.counts.txt.gz	0.879692948093462
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554606_D11R2VvriAligned.counts.txt.gz	0.890642302405694
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554607_D11R3VvriAligned.counts.txt.gz	0.924480189518476
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554556_D14R1VvcsAligned.counts.txt.gz	0.909623218947441
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554552_D12R3VvcsAligned.counts.txt.gz	0.934833558913172
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554555_D13R3VvcsAligned.counts.txt.gz	0.934480022644488
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554562_D16R1VvcsAligned.counts.txt.gz	0.899604316584743
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554567_D17R3VvcsAligned.counts.txt.gz	0.904146667763973
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554561_D15R3VvcsAligned.counts.txt.gz	0.894400565595695
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554554_D13R2VvcsAligned.counts.txt.gz	0.823613368019153
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554551_D12R2VvcsAligned.counts.txt.gz	0.877220755612211
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554560_D15R2VvcsAligned.counts.txt.gz	0.856829377821548
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554569_D0R2VvriAligned.counts.txt.gz	0.281815734702265
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554568_D0R1VvriAligned.counts.txt.gz	0.337037783989227
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554570_D0R3VvriAligned.counts.txt.gz	0.320245815566986
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554512_D0R3VvcsAligned.counts.txt.gz	0.221292040132787
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554510_D0R1VvcsAligned.counts.txt.gz	0.27114564784036
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554511_D0R2VvcsAligned.counts.txt.gz	0.289350246055807
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554515_D1R3VvcsAligned.counts.txt.gz	0.292951529799442
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554518_D2R3VvcsAligned.counts.txt.gz	0.300202116002752
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554513_D1R1VvcsAligned.counts.txt.gz	0.273034530879732
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554514_D1R2VvcsAligned.counts.txt.gz	0.312797715917716
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554574_D2R1VvriAligned.counts.txt.gz	0.40898625824419
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554579_D3R3VvriAligned.counts.txt.gz	0.423169524537152
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554575_D2R2VvriAligned.counts.txt.gz	0.475801236712889
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554576_D2R3VvriAligned.counts.txt.gz	0.446534739764521
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554571_D1R1VvriAligned.counts.txt.gz	0.449355863133001
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554572_D1R2VvriAligned.counts.txt.gz	0.324411021118479
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554573_D1R3VvriAligned.counts.txt.gz	0.30848263486368
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554605_D11R1VvriAligned.counts.txt.gz	0.597799240260529
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554584_D4R5VvriAligned.counts.txt.gz	0.388955487574596
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554541_D8R3VvcsAligned.counts.txt.gz	0.693837446056122
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554539_D8R1VvcsAligned.counts.txt.gz	0.592004027242309
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554591_D7R1VvriAligned.counts.txt.gz	0.658778640311311
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554578_D3R2VvriAligned.counts.txt.gz	0.508203655385549
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554577_D3R1VvriAligned.counts.txt.gz	0.526318702748857
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554580_D4R1VvriAligned.counts.txt.gz	0.545010297510644
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554592_D7R2VvriAligned.counts.txt.gz	0.481853049702572
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554526_D5R1VvcsAligned.counts.txt.gz	0.530081913683801
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554529_D5R4VvcsAligned.counts.txt.gz	0.532436721931613
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554587_D6R1VvriAligned.counts.txt.gz	0.53166074201398
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554590_D6R4VvriAligned.counts.txt.gz	0.535749110525485
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554527_D5R2VvcsAligned.counts.txt.gz	0.512227939139421
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554593_D7R3VvriAligned.counts.txt.gz	0.543384635015877
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554588_D6R2VvriAligned.counts.txt.gz	0.512871147391419
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554589_D6R3VvriAligned.counts.txt.gz	0.505665991789517
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554595_D8R2VvriAligned.counts.txt.gz	0.637016350176201
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554543_D9R2VvcsAligned.counts.txt.gz	0.615493185722904
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554535_D7R1VvcsAligned.counts.txt.gz	0.5543081532902
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554594_D8R1VvriAligned.counts.txt.gz	0.596989625768608
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554597_D8R4VvriAligned.counts.txt.gz	0.590766163341571
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554523_D4R2VvcsAligned.counts.txt.gz	0.457929497429952
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554596_D8R3VvriAligned.counts.txt.gz	0.515589128080743
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554531_D6R1VvcsAligned.counts.txt.gz	0.492501433590389
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554534_D6R4VvcsAligned.counts.txt.gz	0.503375633031531
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554519_D3R1VvcsAligned.counts.txt.gz	0.341463633060704
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554520_D3R2VvcsAligned.counts.txt.gz	0.413517079835159
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554521_D3R3VvcsAligned.counts.txt.gz	0.397887417830493
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554516_D2R1VvcsAligned.counts.txt.gz	0.405049915174962
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554517_D2R2VvcsAligned.counts.txt.gz	0.41094999885928
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554533_D6R3VvcsAligned.counts.txt.gz	0.467365945871761
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554537_D7R3VvcsAligned.counts.txt.gz	0.421983122206051
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554538_D7R5VvcsAligned.counts.txt.gz	0.409994422503416
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554586_D5R2VvriAligned.counts.txt.gz	0.424272555232182
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554522_D4R1VvcsAligned.counts.txt.gz	0.493564535575344
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554585_D5R1VvriAligned.counts.txt.gz	0.476597269075596
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554525_D4R4VvcsAligned.counts.txt.gz	0.371716697500081
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554532_D6R2VvcsAligned.counts.txt.gz	0.385587749751344
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554455_D0R3VamuAligned.counts.txt.gz	0.362101153766172
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554458_D0R5VamuAligned.counts.txt.gz	0.365236075530432
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554450_D0R1VamuAligned.counts.txt.gz	0.365817780032239
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554452_D0R2VamuAligned.counts.txt.gz	0.419268429216059
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554626_D1R1VripAligned.counts.txt.gz	0.300919318943626
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554620_D0R1VripAligned.counts.txt.gz	0.281789827283
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554623_D0R4VripAligned.counts.txt.gz	0.275105016946267
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554621_D0R2VripAligned.counts.txt.gz	0.281950600415145
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554624_D0R5VripAligned.counts.txt.gz	0.282691987550393
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554622_D0R3VripAligned.counts.txt.gz	0.273271177820026
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554625_D0R6VripAligned.counts.txt.gz	0.273078503603351
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554628_D1R3VripAligned.counts.txt.gz	0.382020329128535
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554627_D1R2VripAligned.counts.txt.gz	0.357290353653431
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554629_D1R4VripAligned.counts.txt.gz	0.360786396518471
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554462_D1R2VamuAligned.counts.txt.gz	0.515058646162132
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554460_D1R1VamuAligned.counts.txt.gz	0.459812678837338
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554464_D1R3VamuAligned.counts.txt.gz	0.486661665304041
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554474_D3R2VamuAligned.counts.txt.gz	0.568063538050013
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554472_D3R1VamuAligned.counts.txt.gz	0.664548886900172
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554476_D3R3VamuAligned.counts.txt.gz	0.67306644130593
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554470_D2R3VamuAligned.counts.txt.gz	0.623261083987892
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554466_D2R1VamuAligned.counts.txt.gz	0.636278135374837
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554468_D2R2VamuAligned.counts.txt.gz	0.629503431904012
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554651_D7R3VripAligned.counts.txt.gz	0.651715639178437
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554654_D8R3VripAligned.counts.txt.gz	0.71577560841871
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554655_D9R1VripAligned.counts.txt.gz	0.663207321423965
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554644_D5R3VripAligned.counts.txt.gz	0.47914888573868
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554639_D4R3VripAligned.counts.txt.gz	0.502070955728256
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554642_D5R1VripAligned.counts.txt.gz	0.526850053538211
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554643_D5R2VripAligned.counts.txt.gz	0.526550205688713
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554647_D6R3VripAligned.counts.txt.gz	0.543444562292544
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554649_D7R1VripAligned.counts.txt.gz	0.542942071534692
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554645_D6R1VripAligned.counts.txt.gz	0.532542045083383
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554648_D6R4VripAligned.counts.txt.gz	0.530687681938717
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554650_D7R2VripAligned.counts.txt.gz	0.49538124094534
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554646_D6R2VripAligned.counts.txt.gz	0.616312934725987
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554653_D8R2VripAligned.counts.txt.gz	0.574825879911967
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554634_D3R2VripAligned.counts.txt.gz	0.514140324884632
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554636_D3R4VripAligned.counts.txt.gz	0.510670673486373
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554632_D2R3VripAligned.counts.txt.gz	0.462787543516649
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554633_D3R1VripAligned.counts.txt.gz	0.475026635733315
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554635_D3R3VripAligned.counts.txt.gz	0.50331609536044
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554641_D4R5VripAligned.counts.txt.gz	0.448863664962078
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554630_D2R1VripAligned.counts.txt.gz	0.411608499683309
GSM3554613_D13R3VvriAligned.counts.txt.gz	GSM3554631_D2R2VripAligned.counts.txt.gz	0.383181663333181
GSM3554614_D14R1VvriAligned.counts.txt.gz	GSM3554545_D10R2VvcsAligned.counts.txt.gz	0.619623103732337
GSM3554614_D14R1VvriAligned.counts.txt.gz	GSM3554559_D15R1VvcsAligned.counts.txt.gz	0.734224694728249
GSM3554614_D14R1VvriAligned.counts.txt.gz	GSM3554540_D8R2VvcsAligned.counts.txt.gz	0.769372136936355
GSM3554614_D14R1VvriAligned.counts.txt.gz	GSM3554547_D11R1VvcsAligned.counts.txt.gz	0.791473153809018
GSM3554614_D14R1VvriAligned.counts.txt.gz	GSM3554602_D10R1VvriAligned.counts.txt.gz	0.85968655544645
GSM3554614_D14R1VvriAligned.counts.txt.gz	GSM3554610_D12R3VvriAligned.counts.txt.gz	0.817369268761129
GSM3554614_D14R1VvriAligned.counts.txt.gz	GSM3554608_D12R1VvriAligned.counts.txt.gz	0.868321742061126
GSM3554614_D14R1VvriAligned.counts.txt.gz	GSM3554611_D13R1VvriAligned.counts.txt.gz	0.816425754349611
GSM3554614_D14R1VvriAligned.counts.txt.gz	GSM3554601_D9R3VvriAligned.counts.txt.gz	0.780298183994969
GSM3554614_D14R1VvriAligned.counts.txt.gz	GSM3554548_D11R2VvcsAligned.counts.txt.gz	0.934937090447582
GSM3554614_D14R1VvriAligned.counts.txt.gz	GSM3554609_D12R2VvriAligned.counts.txt.gz	0.85308731357963
GSM3554614_D14R1VvriAligned.counts.txt.gz	GSM3554612_D13R2VvriAligned.counts.txt.gz	0.84639521724569
GSM3554614_D14R1VvriAligned.counts.txt.gz	GSM3554544_D9R3VvcsAligned.counts.txt.gz	0.701672067166761
GSM3554614_D14R1VvriAligned.counts.txt.gz	GSM3554546_D10R3VvcsAligned.counts.txt.gz	0.690052918988079
GSM3554614_D14R1VvriAligned.counts.txt.gz	GSM3554549_D11R3VvcsAligned.counts.txt.gz	0.738973812573574
GSM3554614_D14R1VvriAligned.counts.txt.gz	GSM3554603_D10R2VvriAligned.counts.txt.gz	0.640835323205687
GSM3554614_D14R1VvriAligned.counts.txt.gz	GSM3554604_D10R3VvriAligned.counts.txt.gz	0.558691669260431
GSM3554614_D14R1VvriAligned.counts.txt.gz	GSM3554506_D10R2VamuAligned.counts.txt.gz	0.835486132105989
GSM3554614_D14R1VvriAligned.counts.txt.gz	GSM3554500_D9R2VamuAligned.counts.txt.gz	0.86934983925648
GSM3554614_D14R1VvriAligned.counts.txt.gz	GSM3554502_D9R3VamuAligned.counts.txt.gz	0.838343778343455
GSM3554614_D14R1VvriAligned.counts.txt.gz	GSM3554508_D10R3VamuAligned.counts.txt.gz	0.82014593795673
GSM3554614_D14R1VvriAligned.counts.txt.gz	GSM3554504_D10R1VamuAligned.counts.txt.gz	0.784667241814874
GSM3554614_D14R1VvriAligned.counts.txt.gz	GSM3554488_D7R1VamuAligned.counts.txt.gz	0.816613896040484
GSM3554614_D14R1VvriAligned.counts.txt.gz	GSM3554490_D7R2VamuAligned.counts.txt.gz	0.813419305132706
GSM3554614_D14R1VvriAligned.counts.txt.gz	GSM3554492_D8R1VamuAligned.counts.txt.gz	0.834763201226977
GSM3554614_D14R1VvriAligned.counts.txt.gz	GSM3554494_D8R2VamuAligned.counts.txt.gz	0.838461635244341
GSM3554614_D14R1VvriAligned.counts.txt.gz	GSM3554496_D8R3VamuAligned.counts.txt.gz	0.745010282130912
GSM3554614_D14R1VvriAligned.counts.txt.gz	GSM3554491_D7R3VamuAligned.counts.txt.gz	0.76211622858708
GSM3554614_D14R1VvriAligned.counts.txt.gz	GSM3554478_D4R1VamuAligned.counts.txt.gz	0.708355123792543
