gene_id	k	estimate	se_hk	ci_low	ci_high	p_value	tau2	i2	q	q_hk	padj	heterogeneity_high	all_varieties_same_sign	all_loo_same_sign	robust_meta_gene	module_color	class	neglog10_fdr
Vitvi00g00789	4	1.19366847784503	0.517837099131361	-0.454320285024397	2.84165724071447	0.104498376120351	0.72418406087959	0.697324269017586	9.91159743882572	0.948275070979285	0.173392923855751	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.760968630003446
Vitvi00g00790	4	0.151455787053371	0.330174779817231	-0.899307721073837	1.20221929518058	0.677631387287029	0.354203655227885	0.82166084942257	16.8218811757628	0.987679701054303	0.741718427612227	TRUE	FALSE	FALSE	FALSE	NA	Not robust	0.1297609310315
Vitvi00g00792	4	0.0637646679767339	0.302322326128771	-0.898359901816551	1.02588923777002	0.84646698870395	0.307269864419106	0.871478831846545	23.3424582355023	0.961466174158258	0.881259675128313	TRUE	FALSE	FALSE	FALSE	NA	Not robust	0.0548961019644911
Vitvi00g00794	4	0.0975177645716864	1.38646006387396	-4.31481694312742	4.5098524722708	0.948352552441635	7.11088381351527	0.926667497543959	40.9095544202703	1.00101662137119	0.961412081536612	TRUE	FALSE	FALSE	FALSE	NA	Not robust	0.017090424633297
Vitvi00g00795	4	0.199905185674457	0.153883662567305	-0.289821307706388	0.689631679055303	0.284748284266237	0.0252636951813282	0.234475737209983	3.91888297448111	0.935618296399603	0.371187628574936	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.430406506944485
Vitvi00g00813	4	-2.67609001971999	0.380527455818697	-3.88709821554921	-1.46508182389077	0.00590723402535111	0.498256297720066	0.870034012922595	23.0829624539631	0.990230869450255	0.0369072760567001	TRUE	TRUE	TRUE	TRUE	NA	Other robust	1.43288800674687
Vitvi00g00814	4	-0.507843064904705	0.347012373011987	-1.61219130928443	0.596505179475024	0.239537074263653	0.419221163614124	0.872148108568999	23.4646509052159	1.00789571475255	0.323400101400566	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.490259848258624
Vitvi00g00816	4	0.323568009248756	0.188329185334493	-0.27577951079609	0.922915529293603	0.184275064211778	0	0	0.892601101720781	0.297533700573594	0.263930705061714	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.578510082068106
Vitvi00g00824	4	-0.111760192281147	0.887578568147183	-2.93643132713015	2.71291094256786	0.907763196226028	2.1410374065878	0.707968250425085	10.272855620551	0.962456848702408	0.92994925466088	FALSE	FALSE	FALSE	FALSE	red	Not robust	0.0315407493192325
Vitvi00g00869	4	1.48251428178711	0.20199087522354	0.839689167230937	2.12533939634329	0.00522614250630943	0.0182460242403201	0.143680203913135	3.50336406294603	1.03780306954141	0.0354587757467621	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.45027626297098
Vitvi00g00870	4	1.06355856616577	0.295570344068572	0.12292181673331	2.00419531559823	0.0368057097912751	0	0	0.965353587598774	0.321784529199591	0.0857738870989493	FALSE	TRUE	TRUE	FALSE	NA	Not robust	1.06664490812951
Vitvi00g00880	4	1.99573826707401	0.227743191762669	1.27095778789539	2.72051874625264	0.0031296969369503	0.0186850604564443	0	2.98658248994928	0.896851185446912	0.0316036165342978	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.50026321640001
Vitvi00g00894	4	1.58285753353946	0.612816485576161	-0.367398026799338	3.53311309387826	0.0815727718870695	1.05432097894883	0.733954285807188	11.2762575751391	1.12084686239823	0.145233393205258	FALSE	TRUE	TRUE	FALSE	magenta	Not robust	0.837933515747591
Vitvi00g00897	4	-1.35916602277099	0.319289877885154	-2.37528891496109	-0.3430431305809	0.0237693915692942	0.22820099863847	0.598530418803202	7.47254621647018	1.09280857297792	0.0666175876733502	FALSE	TRUE	TRUE	FALSE	brown	Not robust	1.17641109783999
Vitvi00g00903	4	-0.475469260778126	0.617498823224683	-2.44062610926655	1.4896875877103	0.497380551492199	0.806859975386756	0.534565992318922	6.44559690630867	0.953162937793087	0.579194639105109	FALSE	FALSE	TRUE	FALSE	red	Not robust	0.237175466524038
Vitvi00g00922	4	0.479992086561293	0.126561631063624	0.0772164913921831	0.882767681730402	0.0321670352213606	0.00696187303970529	0	2.90325108388896	0.847425041823209	0.0793021014058422	FALSE	TRUE	TRUE	FALSE	NA	Not robust	1.10071530427294
Vitvi00g00935	4	-0.453445816812391	0.111351063022177	-0.807814595916732	-0.0990770377080505	0.0267242183897123	0	0	0.991007771338554	0.330335923779518	0.0710420992860235	FALSE	TRUE	TRUE	FALSE	NA	Not robust	1.14848421368687
Vitvi00g00936	4	2.08718067846881	0.528729417482009	0.404527697308386	3.76983365962924	0.0289914885989033	0.697892268192316	0.637518437245405	8.27628301203017	0.966033704804	0.0746091745442573	FALSE	TRUE	TRUE	FALSE	turquoise	Not robust	1.12720776490059
Vitvi00g00959	4	-0.312297678646414	0.460151861036894	-1.7767062686727	1.15211091137987	0.546004219659807	0	0	1.24218166539428	0.414060555131428	0.624474514613061	FALSE	FALSE	TRUE	FALSE	red	Not robust	0.20448528089075
Vitvi00g00960	4	-1.20036987831758	0.627737260798774	-3.19811000463556	0.797370248000393	0.151794545846048	0	0	1.04916513706765	0.349721712355884	0.227685809959561	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.64266403503393
Vitvi00g00961	4	-1.23028647521888	0.478049391899021	-2.75165299621104	0.291080045773283	0.0822386598076462	0	0	1.45819543320203	0.486065144400676	0.14606671498225	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.835448737840108
Vitvi00g00973	4	-1.16435365021055	0.262748137861659	-2.00053549076856	-0.328171809652537	0.021352223608818	0	0	2.21769822968445	0.739232743228149	0.062828844287639	FALSE	TRUE	TRUE	FALSE	blue	Not robust	1.2018409288901
Vitvi00g00974	4	-0.856086457079367	0.378550695334348	-2.06080371880874	0.348630804650007	0.108776707201685	0.338332127179743	0.607415806143802	7.64167291233046	1.03959721213205	0.17819044905887	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.749115577696401
Vitvi00g00983	4	-0.533760329022933	0.307889255612179	-1.51360135298246	0.446080694936597	0.181403568859319	0	0	1.6817065655112	0.5605688551704	0.260843352732898	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.583620226253111
Vitvi00g00989	4	-7.8063601179385	0.855211659083724	-10.528025302625	-5.08469493325196	0.00277902604782654	0.769562613053616	0.41122993897625	5.09536778209072	1.27370897850568	0.0308019736600831	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.511421454856
Vitvi00g00994	4	-1.33107511005118	0.34158842644164	-2.41816193570805	-0.243988284394302	0.0299864712553365	0	0	1.11148922270973	0.37049640756991	0.0762377461625881	FALSE	TRUE	TRUE	FALSE	NA	Not robust	1.1178299513469
Vitvi00g00997	4	0.83387773861032	0.481370767124511	-0.698058880696664	2.3658143579173	0.181644645830752	0	0	0.203766419943979	0.0679221399813264	0.261130545558041	FALSE	TRUE	TRUE	FALSE	pink	Not robust	0.583142323920461
Vitvi00g01010	4	0.772374347524184	0.476569166311407	-0.744281435015689	2.28903013006406	0.203527620294435	0	0	0.681697494472249	0.227232498157416	0.284914607218736	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.545285284449993
Vitvi00g01011	4	0.381764399515973	0.168570621010106	-0.154702550497019	0.918231349528965	0.108452672850022	0	0	1.43087047310795	0.476956824369316	0.177822963203507	FALSE	FALSE	TRUE	FALSE	purple	Not robust	0.750012157040592
Vitvi00g01013	4	-0.454996379419504	0.693556649962439	-2.66220317759741	1.7522104187584	0.558628178804083	1.00615244482651	0.601291737230556	7.52429854139935	1.21023858895679	0.636273264135034	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.196356325204086
Vitvi00g01018	4	2.17025839886781	1.16518247478563	-1.53787226299505	5.87838906073067	0.159419748582499	4.37230343315758	0.825898270513596	17.2313049896168	1.08472407142861	0.236076798236988	TRUE	TRUE	TRUE	FALSE	NA	Not robust	0.626946693534519
Vitvi00g01022	4	0.0253233518028463	0.162884312795594	-0.493047227642167	0.54369393124786	0.88632385793656	0	0	0.370976369884628	0.123658789961543	0.913369149440634	FALSE	FALSE	FALSE	FALSE	NA	Not robust	0.0393536614984154
Vitvi00g01036	4	-0.916091223146886	0.327032290911783	-1.95685392906755	0.124671482773784	0.0677839392700559	0	0	1.8321414002488	0.610713800082932	0.127899065173835	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.893132629808513
Vitvi00g01048	4	-1.0700109626102	0.176711790423754	-1.63238674714435	-0.507635178076054	0.00903697115017796	0	0	2.21573715121977	0.73857905040659	0.0423046383233481	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.37361201352801
Vitvi00g01061	4	0.54119318089959	0.208120133881766	-0.121137970227589	1.20352433202677	0.0803488532354898	0	0	1.95447217794681	0.651490725982269	0.143734243546369	FALSE	TRUE	TRUE	FALSE	yellow	Not robust	0.842439752314307
Vitvi00g01062	4	1.68580224217353	0.98067136937322	-1.43513173398579	4.80673621833285	0.184101349012141	2.71847033050054	0.804396172599373	15.3371232039112	0.937980184007064	0.263741713299359	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.578821176907137
Vitvi00g01098	4	2.11488739868271	0.369001483712413	0.940559990197936	3.28921480716748	0.0105446734466575	0.470364655301165	0.867728030393622	22.6805422866807	0.997480557771715	0.0451785126911745	TRUE	TRUE	TRUE	TRUE	NA	Other robust	1.34506807046408
Vitvi00g01101	4	-2.25770656695126	0.368363957281632	-3.43000508180187	-1.08540805210065	0.00873312469164243	0.241478532751564	0.430835942257849	5.27088799651346	0.808984228777632	0.041728185340599	FALSE	TRUE	TRUE	TRUE	blue	Blue module	1.37957050131035
Vitvi00g01102	4	6.33987737737007	0.492958211819595	4.77106433750553	7.9086904172346	0.00101457908556412	0.16456454459834	0.104761697833358	3.35106305521049	0.946771781308437	0.0296011433169148	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.52869151439248
Vitvi00g01105	4	0.00573546767128113	0.223633307707197	-0.705965526179864	0.717436461522426	0.981149695588226	0.132886839022132	0.676596232870102	9.27632979239547	1.03577648160083	0.98567591773766	FALSE	FALSE	FALSE	FALSE	NA	Not robust	0.00626585409929726
Vitvi00g01106	4	2.21479129728545	0.47637708246244	0.698746811281026	3.73083578328988	0.0187646497301036	0	0	1.45510807077524	0.485036023591748	0.0584248239583473	FALSE	TRUE	TRUE	FALSE	NA	Not robust	1.23340258751996
Vitvi00g01110	4	-1.06462716042432	0.434846621228422	-2.44850318351781	0.319248862669179	0.0918198237150882	0.405343549089106	0.565789347028563	6.90908889376638	1.04633044689337	0.157931763967868	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.80153051388894
Vitvi00g01123	4	0.306391607182216	0.315253697746763	-0.696886358438998	1.30966957280343	0.402790142960463	0	0	1.19152800891902	0.397176002973008	0.490251962516313	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.309580659142484
Vitvi00g01144	4	-0.0435194472924717	0.400197293367221	-1.31712584495352	1.23008695036858	0.920270327066231	0.485669396941124	0.7636146142006	12.6911398936728	0.989516340258732	0.938933539847791	TRUE	FALSE	FALSE	FALSE	NA	Not robust	0.0273651471362911
Vitvi00g01168	4	-0.0377793501762652	0.274174148874931	-0.910323857267595	0.834765156915065	0.899132424594991	0.143669043347872	0.480508810934138	5.77488138998957	0.950256191938789	0.923654661192686	FALSE	FALSE	FALSE	FALSE	NA	Not robust	0.0344903737714115
Vitvi00g01175	4	0.0281000685845573	0.471553383296021	-1.4725932538299	1.52879339099901	0.956229296460081	0.178566368024671	0.299509301977495	4.28271211661917	1.14636009485263	0.967360115908409	FALSE	FALSE	FALSE	FALSE	NA	Not robust	0.0144118224654143
Vitvi00g01183	4	-2.32692840528	0.312826637707414	-3.32248238264628	-1.33137442791371	0.00502890702320524	0.257478891141485	0.662846370626543	8.89802077935508	1.00504110741998	0.0351914942024493	FALSE	TRUE	TRUE	TRUE	blue	Blue module	1.45356229298004
Vitvi00g01184	4	-1.17278976846421	2.05109873716119	-7.70030136631492	5.3547218293865	0.607500777437334	15.4138760243631	0.938354073980334	48.6650163879919	1.04173640987182	0.680524432645168	TRUE	FALSE	FALSE	FALSE	brown	Not robust	0.167156277848609
Vitvi00g01186	4	-0.42316363578127	0.296446080274149	-1.36658736866557	0.520260097103034	0.248737271379955	0.176271354712823	0.509392534031899	6.11486821563179	0.920811718114143	0.333256229655939	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.477221723444753
Vitvi00g01191	4	1.96622075614408	0.444565635137208	0.551414493145565	3.38102701914259	0.0214643171408423	0	0	0.704574945440381	0.234858315146794	0.0630450412113097	FALSE	TRUE	TRUE	FALSE	red	Not robust	1.20034906704898
Vitvi00g01196	4	-0.123864123133651	0.295327765671892	-1.06372887984386	0.816000633576552	0.703137412405089	0	0	0.486880073176901	0.162293357725634	0.763068015547418	FALSE	FALSE	FALSE	FALSE	red	Not robust	0.117436749777192
Vitvi00g01223	4	-2.75500398473218	0.643871029811238	-4.80408896463416	-0.705919004830186	0.0234463707547591	0.757971528679758	0.454496885839202	5.49951030914865	0.951844104491415	0.066080646730942	FALSE	TRUE	TRUE	FALSE	blue	Not robust	1.17992571522906
Vitvi00g01243	4	1.78081144926733	0.234089693367866	1.03583356950377	2.52578932903089	0.00471397204424637	0.0772384162295429	0.270903044046108	4.11467909103398	0.739766628906999	0.0346704283639674	FALSE	TRUE	TRUE	TRUE	turquoise	Turquoise module	1.46004079246653
Vitvi00g01247	4	-0.370514965212407	0.243412098412229	-1.14516089846576	0.404130968040944	0.225328842708229	0	0	0.86340756934273	0.287802523114243	0.307792375915652	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.51174214194044
Vitvi00g01283	4	0.835708204524839	0.294829560330238	-0.102571040436547	1.77398744948623	0.0659420429754522	0	0.0507981844047242	3.16055021251577	1.05351673750526	0.125579441181083	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.901081453850628
Vitvi00g01289	4	-0.506481450639996	0.291697264869321	-1.43479233348473	0.421829432204739	0.180906430098893	0.182873160238907	0.537409012366852	6.48521065088089	0.99815593672222	0.260247017817284	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.584614238389638
Vitvi00g01306	4	-1.36619976534925	0.97594017056988	-4.47207695535731	1.73967742465882	0.256039425541551	2.90067660624724	0.764894969058366	12.7602543764568	1.00267758073162	0.341264605034089	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.46690875313805
Vitvi00g01316	4	0.260073486510626	0.579635443669529	-1.58458518960695	2.1047321626282	0.684087646235186	1.05226183272104	0.790014620798585	14.2867089671154	1.00957007324962	0.747101945213963	TRUE	FALSE	FALSE	FALSE	NA	Not robust	0.12662013282578
Vitvi00g01319	4	0.815862454399051	0.345671401553646	-0.28421822031759	1.91594312911569	0.0993796163379352	0.3066285132275	0.649243894776394	8.55295162456974	0.976316979821609	0.167111583486156	FALSE	FALSE	TRUE	FALSE	brown	Not robust	0.776993445559852
Vitvi00g01320	4	-1.0187511393424	0.308937640742863	-2.00192859268758	-0.0355736859972082	0.0458160251279649	0.0517218076257443	0	2.94664076179228	0.823715972837786	0.0987906639284734	FALSE	TRUE	TRUE	FALSE	NA	Not robust	1.00528409585699
Vitvi00g01324	4	1.49460245135618	0.284079420217303	0.59053495007849	2.39866995263388	0.0133791506584419	0.00885677097449376	0	2.37167338115925	0.762898371341937	0.0496146777010843	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.30438982549354
Vitvi00g01327	4	-0.413410999053992	0.287109865539578	-1.32712272985092	0.500300731742941	0.245514482399782	0	0	0.512312822283759	0.170770940761253	0.329777907376553	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.481778442159762
Vitvi00g01332	4	-0.72298168846463	0.189516888865483	-1.32610901122345	-0.11985436570581	0.0316832907101448	0.000758562392914883	0	2.38209806406956	0.789053790157476	0.0784976625859035	FALSE	TRUE	TRUE	FALSE	NA	Not robust	1.10514327498924
Vitvi00g01338	4	-1.23268313407991	0.401552238218841	-2.51060157097786	0.0452353028180472	0.0545711444621462	0	0	0.470192010818603	0.156730670272868	0.110854150231964	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.955248042837269
Vitvi00g01355	4	-0.090461115972745	0.462278145641929	-1.56163649258431	1.38071426063882	0.857360789920716	0.423738594907135	0.507138125466975	6.08689808446318	0.677905637288047	0.889846737427362	FALSE	FALSE	FALSE	FALSE	purple	Not robust	0.0506847875363432
Vitvi00g01374	4	-1.28656565275255	0.235341867764336	-2.03552851029773	-0.537602795207372	0.0120305031007013	0.0258674993016099	0.297503951500319	4.27048665456139	1.27629729991007	0.0475746006566245	FALSE	TRUE	TRUE	TRUE	brown	Other robust	1.3226248485134
Vitvi00g01380	4	-0.474553749573676	0.437710427139666	-1.86754368120846	0.918436182061107	0.357640100624343	0.245877715422331	0.116085738154112	3.39399433801992	0.595391960972252	0.445193780974297	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.351450911065564
Vitvi00g01382	4	1.3253334748559	0.311693304584066	0.333386269300672	2.31728068041113	0.023840672426607	0	0	0.650143359905472	0.216714453301824	0.066708683414767	FALSE	TRUE	TRUE	FALSE	turquoise	Not robust	1.17581763064623
Vitvi00g01383	4	0.0451527293263354	0.420568425533839	-1.29328370263282	1.38358916128549	0.921279682883526	0.456605073434424	0.683678516362449	9.4840222848647	0.906852396248325	0.939629152972238	FALSE	FALSE	FALSE	FALSE	grey	Not robust	0.0270435172471754
Vitvi00g01384	4	-0.608760163494286	0.180137951001495	-1.18203952010037	-0.0354808068882012	0.0431100974257125	0.0230108343418917	0.276318302403647	4.14546894023193	1.15150104077619	0.0949835917929468	FALSE	TRUE	TRUE	FALSE	NA	Not robust	1.02235141165058
Vitvi00g01385	4	0.471371585602226	0.178556508053582	-0.0968749137372569	1.03961808494171	0.077662514121268	0.0525998248039871	0.472946798653893	5.69202500305078	1.11817355189445	0.140373401310966	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.852715176809057
Vitvi00g01390	4	0.847181345714172	0.664420205188194	-1.26730028144284	2.96166297287118	0.292070739426325	1.01338633922705	0.596686501796609	7.43838233375245	0.902376108562242	0.378856102229985	FALSE	FALSE	TRUE	FALSE	red	Not robust	0.421525713183019
Vitvi00g01397	4	-2.98630056511515	0.737230698983479	-5.33249767923685	-0.640103450993451	0.0270987876214926	1.51857171515992	0.717985770911688	10.6377611147435	0.956061212950688	0.0716258077342865	FALSE	TRUE	TRUE	FALSE	NA	Not robust	1.14493046739711
Vitvi00g01421	4	1.83897143800603	0.47670019421359	0.321898666202966	3.3560442098091	0.0307802133698263	0.0869780256816736	0	2.66601004561611	0.786478061594527	0.0772989784436485	FALSE	TRUE	TRUE	FALSE	NA	Not robust	1.11182624552822
Vitvi00g01424	4	0.15910032566576	0.347039948317838	-0.945335675644194	1.26353632697571	0.677801105252975	0.000522128170691525	0	2.54133269038792	0.846038699489013	0.741861336806635	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.129677262224166
Vitvi00g01805	4	0.564734828444882	1.06645086718801	-2.82918779360422	3.95865745049399	0.633111431338511	4.00606620527141	0.925545949035274	40.293307901021	1.02945974177071	0.702814154692648	TRUE	FALSE	FALSE	FALSE	brown	Not robust	0.153159500388174
Vitvi00g01806	4	-1.77999433070027	0.795233696885949	-4.31078287119207	0.750794209791519	0.111133759366023	1.98736006035086	0.815897613682664	16.295280360076	0.958459088099958	0.180903875328523	TRUE	TRUE	TRUE	FALSE	NA	Not robust	0.742552129570446
Vitvi00g01892	4	-2.36389960375526	0.349621799774697	-3.47655220869488	-1.25124699881563	0.00660989150066335	0.00377387117675049	0	2.46033310546118	0.812474104951538	0.0379858676030114	FALSE	TRUE	TRUE	TRUE	red	Other robust	1.42037794979419
Vitvi00g01893	4	-2.30511089061828	0.619990848337634	-4.2781984752201	-0.332023306016468	0.0338544230788535	0.356828287093298	0.15158579041115	3.53600866898944	0.867573446485054	0.0814690587643793	FALSE	TRUE	TRUE	FALSE	NA	Not robust	1.08900730119025
Vitvi00g01928	4	-0.613590384584023	0.259474401572662	-1.43935373518464	0.212172966016595	0.0989737131641875	0.0735715967296275	0.225365098206953	3.87279219288455	0.901133504196478	0.166665715901582	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.778153727862889
Vitvi00g01969	4	0.95222610161055	0.235910954594215	0.201452155786239	1.70300004743486	0.0273518303858716	0	0	2.33315091853928	0.777716972846427	0.0720305211851945	FALSE	TRUE	TRUE	FALSE	NA	Not robust	1.14248344282382
Vitvi00g01970	4	-1.30697460644621	0.567529691957638	-3.1131073777556	0.499158164863174	0.104707859755614	0.944994708296986	0.743995141995258	11.7185276224111	1.02900997313305	0.173545193852669	FALSE	TRUE	TRUE	FALSE	blue	Not robust	0.76058740914421
Vitvi00g01978	4	-0.583177182875241	0.366656894081747	-1.7500430607525	0.583688695002016	0.209943510073951	0.425953997260431	0.8219326023189	16.8475534492434	0.954931432279168	0.291911767346328	TRUE	TRUE	TRUE	FALSE	NA	Not robust	0.534748397678754
Vitvi00g01994	4	3.30380548570761	0.507030362002941	1.69020858348469	4.91740238793053	0.00734309074169561	0	0	1.61700105694727	0.539000352315758	0.0394980136519822	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.40342474441593
Vitvi00g01999	4	-0.731974025199007	0.250026879984549	-1.52767114562745	0.063723095229435	0.06112004401618	0.2123679561165	0.864557824079646	22.1496736863128	0.979360741828277	0.119490285205917	TRUE	TRUE	TRUE	FALSE	NA	Not robust	0.922667402272063
Vitvi00g02022	4	0.229374284447295	0.668530279156857	-1.89818743242573	2.35693600132032	0.754157018533192	1.35210863053446	0.762037723476955	12.6070402579522	0.997145386445326	0.806153174967832	TRUE	FALSE	FALSE	FALSE	brown	Not robust	0.0935824312433414
Vitvi00g02048	4	-1.27146771884591	0.623222287640978	-3.2548391855194	0.711903747827581	0.134027158727173	0.874179249714345	0.570545751006957	6.98561024144995	1.0175260544749	0.208082976740121	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.681763447949046
Vitvi00g02075	4	-0.423626810853542	0.355250789661374	-1.5541933738605	0.706939752153416	0.318798654085832	0	0	1.03966497783595	0.346554992611983	0.406074983213001	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.391393764972429
Vitvi00g02082	4	-0.839044994122455	0.647236834272385	-2.89884146599613	1.22075147775122	0.285567794993118	1.12717304704667	0.700129909142125	10.0043321807038	0.942432805917561	0.372051123912778	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.429397379183462
Vitvi00g02106	4	0.77825595718547	0.319075851820767	-0.237185808546782	1.79369772291772	0.0925750557806714	0.188820385479212	0.482207809074845	5.79383013606252	1.02952296068034	0.158841424272831	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.799036227431259
Vitvi00g02141	4	-1.41079178972076	0.795706377008529	-3.94308460932224	1.12150102988071	0.174338795803795	2.20748507087653	0.884986710390593	26.0839422138799	0.987194368631293	0.252601929129604	TRUE	TRUE	TRUE	FALSE	blue	Not robust	0.597563337046156
Vitvi00g02142	4	0.445080157282307	0.517361333011057	-1.20139450545539	2.09155482002	0.452890897324288	0.439004227159241	0.357043690079432	4.66594689827467	0.588060188014081	0.538447752728015	FALSE	FALSE	FALSE	FALSE	NA	Not robust	0.268856431275483
Vitvi00g02146	4	2.06620285019306	0.484648467469899	0.523835125532071	3.60857057485405	0.0236738040364289	0.686219685737609	0.737042346402077	11.4086810516919	1.00926090834465	0.0665008718329123	FALSE	TRUE	TRUE	FALSE	brown	Not robust	1.17717266101658
Vitvi00g02156	4	0.452882211778597	0.265611378698136	-0.392411739000597	1.29817616255779	0.186729292306699	0.0913327468945236	0.338619336171933	4.53596569127984	1.0223099802569	0.266398582232132	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.574468090802037
Vitvi00g02161	4	-2.21997691428886	0.764819472186162	-4.65397381775675	0.214019989179022	0.0623694991378128	2.06466648219535	0.908159144052912	32.6652007874185	0.969754737077809	0.121033753012906	TRUE	TRUE	TRUE	FALSE	NA	Not robust	0.917093499905862
Vitvi00g02165	4	-0.247029108176076	0.424633027445246	-1.59840091747064	1.10434270111848	0.601567161187655	0.150588363643645	0.00699994623903501	3.021147872689	0.74250900791414	0.675315010716437	FALSE	FALSE	FALSE	FALSE	NA	Not robust	0.170493596794159
Vitvi00g02167	4	-1.20069885901743	0.262791319682693	-2.03701812340224	-0.364379594632613	0.0196677640488728	0.217105782437807	0.790889622519992	14.3464902897362	1.02409802547478	0.0599654743595017	TRUE	TRUE	TRUE	FALSE	NA	Not robust	1.22209872646422
Vitvi00g02173	4	-3.89955616519915	0.951483547189243	-6.92760146448979	-0.871510865908505	0.0262774796573043	2.787171569786	0.806076666107701	15.4700310673606	1.03018766803682	0.070378064423952	TRUE	TRUE	TRUE	FALSE	blue	Not robust	1.15256268154113
Vitvi00g02175	4	0.750252351857738	0.400477028924003	-0.524244289192453	2.02474899290793	0.157722134199969	0.233618334991376	0.375205159921114	4.8015761455732	1.02126874967589	0.234350525806024	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.630134067727733
Vitvi00g02178	4	1.49644874648956	0.37506741689421	0.302816831362275	2.69008066161684	0.0281959592615771	0.320539669729227	0.583061746269174	7.19531003249413	0.934150511448536	0.0733412943316842	FALSE	TRUE	TRUE	FALSE	NA	Not robust	1.13465142985199
Vitvi00g02184	4	0.977508207648276	0.633327104427255	-1.03802129587227	2.99303771116882	0.220409598356561	1.21505818123113	0.765971171168034	12.8189335261513	0.984102739400568	0.302987419933305	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.518575403071845
Vitvi00g02199	4	5.17376165450314	0.760808966539192	2.75252796991377	7.59499533909251	0.00650223094508672	0	0	1.55190677693262	0.517302258977539	0.0377193103140273	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.42343625680296
Vitvi00g02208	4	2.03774295984389	1.01110103668235	-1.18003179861436	5.25551771830215	0.137268800698476	3.68554603724473	0.908043750889628	32.6242101980389	1.01158918820304	0.211576203875148	TRUE	TRUE	TRUE	FALSE	NA	Not robust	0.67453317929686
Vitvi00g02219	4	-0.289059231425929	0.296629871659059	-1.23306787052408	0.654949407672224	0.401690788112464	0.19553215335028	0.556880044674427	6.77017580441804	0.993430869786801	0.489102421052619	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.310600187419588
Vitvi00g02236	4	-2.07207390468035	0.513285451255441	-3.70557729258411	-0.438570516776591	0.0273428588482013	0.512533466097845	0.486017621751005	5.83677598095916	0.956166873250477	0.0720197141301295	FALSE	TRUE	TRUE	FALSE	NA	Not robust	1.14254860681858
Vitvi00g02243	4	6.31925630051111	0.95844378508277	3.26906041785232	9.3694521831699	0.00710112935376115	1.86055718171685	0.560414186251122	6.82460604088968	0.688116627952552	0.0389626402364202	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.40935162157635
Vitvi00g02244	4	-0.266003048550041	0.268080622270436	-1.11915523441275	0.587149137312664	0.394219172494396	0	0.00687231983421004	3.02075962629416	1.00691987543139	0.481614421078078	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.317300517387972
Vitvi00g02269	4	-0.944570989555343	0.864637761702141	-3.6962342396931	1.80709226058241	0.35451365363782	2.08421584141712	0.70331102770766	10.1115992846676	0.998415464489793	0.44205710687259	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.354521622964004
Vitvi00g02270	4	-1.43929670623176	0.192498208577263	-2.05191191889221	-0.82668149357132	0.00495469676172902	0	0	0.385931200426501	0.1286437334755	0.0350068499865126	FALSE	TRUE	TRUE	TRUE	brown	Other robust	1.45584696649927
