gene_id	Vamu	Vvcs	Vvri	Vrip
Vitvi01g00372	TRUE	TRUE	TRUE	TRUE
Vitvi01g00373	TRUE	TRUE	TRUE	TRUE
Vitvi01g00374	TRUE	TRUE	TRUE	TRUE
Vitvi01g00375	TRUE	TRUE	TRUE	TRUE
Vitvi01g00376	TRUE	TRUE	TRUE	TRUE
Vitvi01g00377	TRUE	TRUE	TRUE	TRUE
Vitvi01g00379	TRUE	TRUE	TRUE	TRUE
Vitvi01g00380	TRUE	TRUE	TRUE	TRUE
Vitvi01g00381	TRUE	TRUE	TRUE	TRUE
Vitvi01g00382	FALSE	TRUE	TRUE	TRUE
Vitvi01g00383	TRUE	TRUE	TRUE	TRUE
Vitvi01g00384	TRUE	TRUE	TRUE	TRUE
Vitvi01g00385	TRUE	TRUE	TRUE	TRUE
Vitvi01g00386	TRUE	TRUE	TRUE	TRUE
Vitvi01g00387	TRUE	TRUE	TRUE	TRUE
Vitvi01g00388	TRUE	TRUE	TRUE	TRUE
Vitvi01g00389	TRUE	TRUE	TRUE	TRUE
Vitvi01g00390	TRUE	TRUE	TRUE	TRUE
Vitvi01g00391	FALSE	TRUE	TRUE	TRUE
Vitvi01g00392	TRUE	TRUE	TRUE	TRUE
Vitvi01g00393	TRUE	TRUE	TRUE	TRUE
Vitvi01g00394	TRUE	TRUE	TRUE	TRUE
Vitvi01g00397	TRUE	TRUE	TRUE	TRUE
Vitvi01g00398	TRUE	TRUE	TRUE	TRUE
Vitvi01g00399	TRUE	TRUE	TRUE	TRUE
Vitvi01g00401	TRUE	TRUE	TRUE	TRUE
Vitvi01g00402	TRUE	TRUE	TRUE	TRUE
Vitvi01g00403	FALSE	TRUE	TRUE	TRUE
Vitvi01g00404	TRUE	TRUE	TRUE	TRUE
Vitvi01g00405	TRUE	TRUE	TRUE	TRUE
Vitvi01g00407	TRUE	TRUE	TRUE	TRUE
Vitvi01g00408	TRUE	TRUE	TRUE	TRUE
Vitvi01g00409	TRUE	TRUE	TRUE	TRUE
Vitvi01g00411	TRUE	TRUE	FALSE	TRUE
Vitvi01g00412	TRUE	TRUE	TRUE	TRUE
Vitvi01g00413	FALSE	TRUE	FALSE	TRUE
Vitvi01g00414	TRUE	TRUE	TRUE	TRUE
Vitvi01g00415	TRUE	TRUE	TRUE	TRUE
Vitvi01g00417	TRUE	TRUE	TRUE	TRUE
Vitvi01g00418	FALSE	TRUE	TRUE	TRUE
Vitvi01g00421	TRUE	TRUE	TRUE	TRUE
Vitvi01g00422	TRUE	TRUE	TRUE	TRUE
Vitvi01g00423	TRUE	TRUE	TRUE	TRUE
Vitvi01g00424	TRUE	TRUE	TRUE	TRUE
Vitvi01g00425	TRUE	TRUE	TRUE	TRUE
Vitvi01g00426	TRUE	TRUE	TRUE	TRUE
Vitvi01g00427	TRUE	TRUE	TRUE	TRUE
Vitvi01g00428	TRUE	TRUE	TRUE	TRUE
Vitvi01g00429	TRUE	TRUE	TRUE	TRUE
Vitvi01g00430	TRUE	TRUE	FALSE	TRUE
Vitvi01g00432	TRUE	TRUE	TRUE	TRUE
Vitvi01g00433	FALSE	TRUE	FALSE	FALSE
Vitvi01g00441	TRUE	TRUE	TRUE	TRUE
Vitvi01g00443	TRUE	TRUE	TRUE	TRUE
Vitvi01g00444	TRUE	TRUE	TRUE	TRUE
Vitvi01g00445	TRUE	TRUE	TRUE	TRUE
Vitvi01g00446	TRUE	TRUE	TRUE	TRUE
Vitvi01g00447	TRUE	TRUE	TRUE	TRUE
Vitvi01g00448	TRUE	TRUE	TRUE	TRUE
Vitvi01g00449	TRUE	TRUE	FALSE	FALSE
Vitvi01g00450	TRUE	FALSE	FALSE	FALSE
Vitvi01g00451	TRUE	TRUE	TRUE	TRUE
Vitvi01g00452	TRUE	TRUE	TRUE	TRUE
Vitvi01g00453	TRUE	TRUE	TRUE	TRUE
Vitvi01g00454	TRUE	TRUE	TRUE	TRUE
Vitvi01g00455	TRUE	TRUE	TRUE	FALSE
Vitvi01g00457	TRUE	TRUE	TRUE	TRUE
Vitvi01g00458	TRUE	TRUE	TRUE	TRUE
Vitvi01g00464	TRUE	TRUE	TRUE	FALSE
Vitvi01g00465	TRUE	TRUE	TRUE	FALSE
Vitvi01g00466	TRUE	TRUE	TRUE	TRUE
Vitvi01g00467	FALSE	TRUE	TRUE	TRUE
Vitvi01g00468	TRUE	TRUE	TRUE	TRUE
Vitvi01g00471	FALSE	TRUE	FALSE	FALSE
Vitvi01g00472	TRUE	TRUE	TRUE	TRUE
Vitvi01g00473	TRUE	TRUE	TRUE	TRUE
Vitvi01g00474	TRUE	TRUE	TRUE	TRUE
Vitvi01g00475	TRUE	TRUE	TRUE	FALSE
Vitvi01g00476	TRUE	TRUE	TRUE	TRUE
Vitvi01g00477	TRUE	TRUE	TRUE	TRUE
Vitvi01g00478	TRUE	TRUE	TRUE	TRUE
Vitvi01g00479	TRUE	TRUE	TRUE	TRUE
Vitvi01g00481	FALSE	TRUE	TRUE	TRUE
Vitvi01g00482	TRUE	FALSE	FALSE	TRUE
Vitvi01g00483	TRUE	TRUE	TRUE	TRUE
Vitvi01g00484	FALSE	TRUE	TRUE	TRUE
Vitvi01g00486	TRUE	TRUE	TRUE	TRUE
Vitvi01g00487	TRUE	TRUE	FALSE	TRUE
Vitvi01g00488	TRUE	FALSE	FALSE	TRUE
Vitvi01g00491	TRUE	TRUE	TRUE	TRUE
Vitvi01g00492	TRUE	TRUE	TRUE	TRUE
Vitvi01g00496	FALSE	TRUE	TRUE	TRUE
Vitvi01g00497	TRUE	TRUE	TRUE	TRUE
Vitvi01g00498	TRUE	TRUE	TRUE	FALSE
Vitvi01g00499	TRUE	TRUE	TRUE	TRUE
Vitvi01g00500	TRUE	TRUE	TRUE	TRUE
Vitvi01g00501	TRUE	TRUE	TRUE	TRUE
Vitvi01g00502	TRUE	TRUE	TRUE	TRUE
Vitvi01g00503	FALSE	TRUE	TRUE	TRUE
Vitvi01g00505	TRUE	TRUE	TRUE	TRUE
Vitvi01g00508	TRUE	TRUE	TRUE	TRUE
Vitvi01g00509	TRUE	TRUE	TRUE	TRUE
Vitvi01g00510	TRUE	TRUE	TRUE	TRUE
Vitvi01g00511	TRUE	TRUE	TRUE	TRUE
Vitvi01g00512	TRUE	TRUE	TRUE	FALSE
Vitvi01g00513	TRUE	TRUE	TRUE	TRUE
Vitvi01g00515	TRUE	TRUE	TRUE	TRUE
Vitvi01g00516	TRUE	TRUE	TRUE	TRUE
Vitvi01g00518	TRUE	TRUE	TRUE	TRUE
Vitvi01g00519	FALSE	TRUE	TRUE	FALSE
Vitvi01g00520	TRUE	TRUE	TRUE	TRUE
Vitvi01g00521	TRUE	TRUE	TRUE	TRUE
Vitvi01g00522	TRUE	TRUE	TRUE	TRUE
Vitvi01g00523	TRUE	FALSE	FALSE	TRUE
Vitvi01g00524	TRUE	TRUE	FALSE	TRUE
Vitvi01g00525	FALSE	TRUE	TRUE	TRUE
Vitvi01g00526	TRUE	TRUE	TRUE	TRUE
Vitvi01g00528	TRUE	TRUE	TRUE	TRUE
Vitvi01g00529	TRUE	TRUE	TRUE	TRUE
Vitvi01g00530	TRUE	TRUE	TRUE	TRUE
Vitvi01g00532	TRUE	TRUE	TRUE	TRUE
Vitvi01g00533	TRUE	TRUE	TRUE	TRUE
Vitvi01g00536	TRUE	FALSE	FALSE	TRUE
Vitvi01g00537	TRUE	TRUE	TRUE	TRUE
Vitvi01g00538	TRUE	TRUE	TRUE	TRUE
Vitvi01g00539	TRUE	TRUE	TRUE	TRUE
Vitvi01g00540	TRUE	TRUE	FALSE	TRUE
Vitvi01g00542	TRUE	TRUE	TRUE	TRUE
Vitvi01g00543	TRUE	TRUE	TRUE	TRUE
Vitvi01g00544	FALSE	TRUE	TRUE	FALSE
Vitvi01g00545	TRUE	FALSE	TRUE	TRUE
Vitvi01g00546	TRUE	FALSE	TRUE	FALSE
Vitvi01g00547	TRUE	TRUE	TRUE	TRUE
Vitvi01g00552	TRUE	TRUE	TRUE	TRUE
Vitvi01g00553	TRUE	TRUE	TRUE	TRUE
Vitvi01g00554	TRUE	TRUE	TRUE	TRUE
Vitvi01g00555	FALSE	FALSE	FALSE	TRUE
Vitvi01g00556	TRUE	TRUE	TRUE	TRUE
Vitvi01g00558	FALSE	TRUE	TRUE	FALSE
Vitvi01g00561	TRUE	TRUE	TRUE	FALSE
Vitvi01g00562	TRUE	TRUE	TRUE	TRUE
Vitvi01g00563	TRUE	TRUE	TRUE	TRUE
Vitvi01g00566	TRUE	FALSE	TRUE	TRUE
Vitvi01g00567	TRUE	TRUE	TRUE	TRUE
Vitvi01g00568	TRUE	TRUE	TRUE	TRUE
Vitvi01g00571	TRUE	TRUE	TRUE	TRUE
Vitvi01g00572	TRUE	TRUE	TRUE	TRUE
Vitvi01g00573	FALSE	TRUE	TRUE	TRUE
Vitvi01g00576	TRUE	TRUE	TRUE	TRUE
Vitvi01g00577	TRUE	TRUE	TRUE	TRUE
Vitvi01g00578	TRUE	TRUE	TRUE	TRUE
Vitvi01g00579	TRUE	TRUE	TRUE	TRUE
Vitvi01g00585	TRUE	TRUE	TRUE	FALSE
Vitvi01g00586	TRUE	FALSE	FALSE	FALSE
Vitvi01g00587	TRUE	TRUE	TRUE	TRUE
Vitvi01g00589	TRUE	TRUE	TRUE	TRUE
Vitvi01g00590	TRUE	TRUE	TRUE	TRUE
Vitvi01g00591	TRUE	TRUE	TRUE	TRUE
Vitvi01g00593	TRUE	TRUE	TRUE	TRUE
Vitvi01g00594	TRUE	TRUE	TRUE	TRUE
Vitvi01g00595	TRUE	TRUE	FALSE	FALSE
Vitvi01g00596	TRUE	TRUE	TRUE	TRUE
Vitvi01g00598	TRUE	TRUE	TRUE	TRUE
Vitvi01g00599	TRUE	TRUE	TRUE	TRUE
Vitvi01g00600	TRUE	TRUE	TRUE	TRUE
Vitvi01g00602	TRUE	TRUE	TRUE	TRUE
Vitvi01g00603	TRUE	TRUE	TRUE	TRUE
Vitvi01g00604	TRUE	TRUE	FALSE	TRUE
Vitvi01g00608	TRUE	TRUE	FALSE	TRUE
Vitvi01g00609	TRUE	TRUE	TRUE	TRUE
Vitvi01g00610	TRUE	TRUE	TRUE	TRUE
Vitvi01g00611	TRUE	TRUE	TRUE	TRUE
Vitvi01g00612	FALSE	TRUE	TRUE	FALSE
Vitvi01g00613	TRUE	TRUE	FALSE	TRUE
Vitvi01g00614	TRUE	TRUE	TRUE	TRUE
Vitvi01g00615	TRUE	TRUE	FALSE	TRUE
Vitvi01g00616	FALSE	TRUE	FALSE	TRUE
Vitvi01g00617	TRUE	TRUE	TRUE	TRUE
Vitvi01g00619	FALSE	TRUE	TRUE	FALSE
Vitvi01g00620	TRUE	TRUE	TRUE	TRUE
Vitvi01g00621	FALSE	TRUE	TRUE	TRUE
Vitvi01g00623	TRUE	TRUE	TRUE	TRUE
Vitvi01g00624	TRUE	FALSE	TRUE	TRUE
Vitvi01g00625	TRUE	FALSE	FALSE	TRUE
Vitvi01g00626	TRUE	TRUE	TRUE	TRUE
Vitvi01g00627	FALSE	TRUE	TRUE	TRUE
Vitvi01g00628	TRUE	TRUE	TRUE	TRUE
Vitvi01g00629	TRUE	TRUE	TRUE	TRUE
Vitvi01g00630	FALSE	TRUE	TRUE	FALSE
Vitvi01g00631	TRUE	TRUE	TRUE	TRUE
Vitvi01g00632	TRUE	TRUE	TRUE	TRUE
Vitvi01g00633	TRUE	TRUE	TRUE	TRUE
Vitvi01g00634	TRUE	TRUE	TRUE	TRUE
Vitvi01g00635	TRUE	TRUE	TRUE	TRUE
Vitvi01g00636	TRUE	TRUE	TRUE	TRUE
Vitvi01g00637	TRUE	TRUE	TRUE	TRUE
Vitvi01g00638	TRUE	TRUE	TRUE	TRUE
Vitvi01g00639	TRUE	TRUE	TRUE	TRUE
Vitvi01g00640	TRUE	TRUE	TRUE	TRUE
Vitvi01g00641	TRUE	TRUE	TRUE	TRUE
Vitvi01g00642	TRUE	TRUE	TRUE	TRUE
Vitvi01g00644	TRUE	TRUE	TRUE	TRUE
Vitvi01g00645	TRUE	FALSE	TRUE	TRUE
Vitvi01g00646	TRUE	TRUE	TRUE	FALSE
Vitvi01g00647	TRUE	TRUE	TRUE	TRUE
Vitvi01g00648	TRUE	TRUE	TRUE	FALSE
Vitvi01g00649	TRUE	TRUE	TRUE	TRUE
Vitvi01g00650	TRUE	TRUE	TRUE	TRUE
Vitvi01g00652	TRUE	TRUE	TRUE	TRUE
Vitvi01g00653	TRUE	TRUE	TRUE	TRUE
Vitvi01g00655	TRUE	TRUE	TRUE	FALSE
Vitvi01g00656	TRUE	TRUE	TRUE	TRUE
Vitvi01g00657	TRUE	TRUE	TRUE	TRUE
Vitvi01g00658	TRUE	TRUE	TRUE	TRUE
Vitvi01g00659	TRUE	TRUE	TRUE	TRUE
Vitvi01g00660	TRUE	TRUE	TRUE	FALSE
Vitvi01g00662	TRUE	TRUE	TRUE	TRUE
Vitvi01g00663	TRUE	TRUE	TRUE	TRUE
Vitvi01g00664	TRUE	TRUE	TRUE	TRUE
Vitvi01g00665	TRUE	TRUE	TRUE	TRUE
Vitvi01g00666	TRUE	TRUE	TRUE	FALSE
Vitvi01g00669	TRUE	TRUE	TRUE	TRUE
Vitvi01g00670	FALSE	TRUE	FALSE	FALSE
Vitvi01g00672	TRUE	FALSE	FALSE	FALSE
Vitvi01g00673	TRUE	TRUE	TRUE	TRUE
Vitvi01g00674	TRUE	TRUE	TRUE	TRUE
Vitvi01g00675	TRUE	TRUE	TRUE	TRUE
Vitvi01g00676	TRUE	TRUE	TRUE	TRUE
Vitvi01g00680	TRUE	FALSE	FALSE	TRUE
Vitvi01g00681	TRUE	TRUE	TRUE	TRUE
Vitvi01g00682	TRUE	TRUE	TRUE	TRUE
Vitvi01g00683	TRUE	TRUE	FALSE	FALSE
Vitvi01g00685	FALSE	TRUE	TRUE	TRUE
Vitvi01g00687	FALSE	TRUE	TRUE	TRUE
Vitvi01g00688	TRUE	TRUE	TRUE	TRUE
Vitvi01g00689	FALSE	TRUE	TRUE	TRUE
Vitvi01g00691	TRUE	TRUE	TRUE	TRUE
Vitvi01g00693	TRUE	FALSE	TRUE	TRUE
Vitvi01g00694	TRUE	TRUE	TRUE	TRUE
Vitvi01g00695	TRUE	TRUE	TRUE	TRUE
Vitvi01g00696	TRUE	TRUE	TRUE	TRUE
Vitvi01g00697	TRUE	TRUE	TRUE	TRUE
Vitvi01g00698	TRUE	TRUE	TRUE	TRUE
Vitvi01g00701	TRUE	TRUE	TRUE	TRUE
Vitvi01g00704	TRUE	FALSE	FALSE	FALSE
Vitvi01g00705	TRUE	TRUE	TRUE	TRUE
Vitvi01g00706	TRUE	TRUE	TRUE	TRUE
Vitvi01g00708	FALSE	TRUE	TRUE	TRUE
Vitvi01g00710	TRUE	TRUE	TRUE	TRUE
Vitvi01g00711	TRUE	TRUE	TRUE	TRUE
Vitvi01g00713	TRUE	TRUE	FALSE	TRUE
Vitvi01g00714	FALSE	TRUE	TRUE	TRUE
Vitvi01g00715	FALSE	FALSE	FALSE	TRUE
Vitvi01g00716	TRUE	TRUE	TRUE	TRUE
Vitvi01g00717	TRUE	TRUE	TRUE	TRUE
Vitvi01g00719	TRUE	TRUE	TRUE	TRUE
Vitvi01g00722	TRUE	TRUE	TRUE	TRUE
Vitvi01g00723	TRUE	TRUE	TRUE	FALSE
Vitvi01g00727	FALSE	TRUE	FALSE	TRUE
Vitvi01g00729	TRUE	TRUE	TRUE	TRUE
Vitvi01g00730	TRUE	TRUE	TRUE	FALSE
Vitvi01g00732	TRUE	TRUE	TRUE	TRUE
Vitvi01g00733	TRUE	TRUE	TRUE	FALSE
Vitvi01g00735	TRUE	TRUE	TRUE	TRUE
Vitvi01g00737	TRUE	TRUE	FALSE	TRUE
Vitvi01g00738	TRUE	TRUE	TRUE	TRUE
Vitvi01g00739	FALSE	FALSE	FALSE	TRUE
Vitvi01g00741	FALSE	FALSE	FALSE	TRUE
Vitvi01g00742	TRUE	TRUE	TRUE	TRUE
Vitvi01g00744	TRUE	TRUE	FALSE	TRUE
Vitvi01g00745	TRUE	TRUE	TRUE	TRUE
Vitvi01g00747	TRUE	TRUE	TRUE	TRUE
Vitvi01g00753	FALSE	FALSE	FALSE	TRUE
Vitvi01g00759	TRUE	FALSE	FALSE	FALSE
Vitvi01g00762	FALSE	TRUE	TRUE	FALSE
Vitvi01g00770	TRUE	TRUE	TRUE	TRUE
Vitvi01g00772	FALSE	TRUE	TRUE	TRUE
Vitvi01g00773	TRUE	TRUE	FALSE	FALSE
Vitvi01g00775	TRUE	TRUE	FALSE	TRUE
Vitvi01g00776	TRUE	TRUE	TRUE	TRUE
Vitvi01g00777	TRUE	TRUE	TRUE	TRUE
Vitvi01g00779	TRUE	TRUE	TRUE	TRUE
Vitvi01g00780	TRUE	TRUE	TRUE	TRUE
Vitvi01g00781	TRUE	TRUE	TRUE	TRUE
Vitvi01g00782	TRUE	TRUE	TRUE	TRUE
Vitvi01g00784	TRUE	TRUE	TRUE	TRUE
Vitvi01g00785	TRUE	FALSE	FALSE	FALSE
Vitvi01g00787	TRUE	TRUE	TRUE	TRUE
Vitvi01g00788	TRUE	TRUE	TRUE	TRUE
Vitvi01g00789	TRUE	TRUE	TRUE	TRUE
Vitvi01g00790	TRUE	TRUE	TRUE	TRUE
Vitvi01g00791	TRUE	TRUE	TRUE	TRUE
Vitvi01g00792	TRUE	TRUE	TRUE	TRUE
Vitvi01g00793	TRUE	TRUE	TRUE	TRUE
Vitvi01g00796	TRUE	TRUE	TRUE	TRUE
Vitvi01g00797	TRUE	FALSE	FALSE	FALSE
Vitvi01g00798	TRUE	TRUE	TRUE	TRUE
Vitvi01g00799	TRUE	TRUE	TRUE	TRUE
Vitvi01g00800	FALSE	TRUE	TRUE	TRUE
Vitvi01g00801	TRUE	TRUE	TRUE	TRUE
Vitvi01g00803	TRUE	TRUE	TRUE	TRUE
Vitvi01g00808	TRUE	TRUE	TRUE	FALSE
Vitvi01g00810	FALSE	TRUE	FALSE	FALSE
Vitvi01g00812	TRUE	TRUE	TRUE	TRUE
Vitvi01g00813	TRUE	TRUE	TRUE	TRUE
Vitvi01g00814	TRUE	TRUE	TRUE	TRUE
Vitvi01g00815	TRUE	TRUE	TRUE	TRUE
Vitvi01g00816	TRUE	TRUE	TRUE	TRUE
Vitvi01g00817	TRUE	TRUE	FALSE	FALSE
Vitvi01g00818	FALSE	TRUE	FALSE	TRUE
Vitvi01g00819	TRUE	TRUE	TRUE	FALSE
Vitvi01g00821	TRUE	TRUE	TRUE	TRUE
Vitvi01g00822	TRUE	FALSE	FALSE	FALSE
Vitvi01g00823	TRUE	TRUE	TRUE	TRUE
Vitvi01g00824	TRUE	TRUE	TRUE	TRUE
Vitvi01g00825	TRUE	TRUE	TRUE	TRUE
Vitvi01g00826	TRUE	TRUE	TRUE	TRUE
Vitvi01g00827	FALSE	FALSE	TRUE	TRUE
Vitvi01g00828	TRUE	TRUE	TRUE	TRUE
Vitvi01g00830	TRUE	TRUE	TRUE	TRUE
Vitvi01g00831	TRUE	TRUE	TRUE	TRUE
Vitvi01g00832	TRUE	TRUE	TRUE	FALSE
Vitvi01g00833	TRUE	TRUE	TRUE	TRUE
Vitvi01g00836	TRUE	FALSE	FALSE	FALSE
Vitvi01g00842	TRUE	TRUE	TRUE	TRUE
Vitvi01g00843	TRUE	FALSE	FALSE	FALSE
Vitvi01g00845	TRUE	TRUE	TRUE	FALSE
Vitvi01g00846	TRUE	TRUE	TRUE	TRUE
Vitvi01g00849	FALSE	TRUE	TRUE	TRUE
Vitvi01g00850	FALSE	TRUE	TRUE	TRUE
Vitvi01g00852	TRUE	TRUE	TRUE	TRUE
Vitvi01g00853	TRUE	TRUE	TRUE	TRUE
Vitvi01g00857	FALSE	TRUE	TRUE	FALSE
Vitvi01g00858	TRUE	TRUE	FALSE	FALSE
Vitvi01g00859	TRUE	TRUE	TRUE	TRUE
Vitvi01g00860	TRUE	TRUE	TRUE	TRUE
Vitvi01g00861	TRUE	TRUE	TRUE	TRUE
Vitvi01g00862	TRUE	FALSE	FALSE	FALSE
Vitvi01g00864	TRUE	TRUE	TRUE	TRUE
Vitvi01g00865	FALSE	TRUE	TRUE	FALSE
Vitvi01g00867	TRUE	TRUE	TRUE	TRUE
Vitvi01g00868	TRUE	TRUE	TRUE	TRUE
Vitvi01g00869	FALSE	TRUE	TRUE	TRUE
Vitvi01g00870	FALSE	TRUE	TRUE	TRUE
Vitvi01g00872	FALSE	FALSE	TRUE	TRUE
Vitvi01g00873	TRUE	TRUE	TRUE	TRUE
Vitvi01g00875	TRUE	FALSE	TRUE	TRUE
Vitvi01g00876	FALSE	TRUE	TRUE	TRUE
Vitvi01g00877	TRUE	TRUE	TRUE	TRUE
Vitvi01g00878	TRUE	TRUE	TRUE	TRUE
Vitvi01g00879	FALSE	TRUE	TRUE	FALSE
Vitvi01g00882	TRUE	TRUE	TRUE	TRUE
Vitvi01g00883	TRUE	TRUE	TRUE	TRUE
Vitvi01g00884	FALSE	TRUE	TRUE	FALSE
Vitvi01g00885	TRUE	TRUE	TRUE	TRUE
Vitvi01g00886	TRUE	TRUE	TRUE	TRUE
Vitvi01g00889	FALSE	TRUE	TRUE	TRUE
Vitvi01g00898	TRUE	TRUE	TRUE	TRUE
Vitvi01g00900	TRUE	TRUE	TRUE	TRUE
Vitvi01g00902	TRUE	TRUE	TRUE	FALSE
Vitvi01g00903	FALSE	FALSE	TRUE	FALSE
Vitvi01g00906	TRUE	TRUE	TRUE	TRUE
Vitvi01g00907	TRUE	TRUE	TRUE	TRUE
Vitvi01g00908	TRUE	TRUE	TRUE	TRUE
Vitvi01g00909	TRUE	TRUE	TRUE	TRUE
Vitvi01g00911	TRUE	TRUE	TRUE	TRUE
Vitvi01g00914	TRUE	TRUE	TRUE	TRUE
Vitvi01g00915	TRUE	TRUE	TRUE	TRUE
Vitvi01g00916	TRUE	TRUE	TRUE	TRUE
Vitvi01g00917	TRUE	TRUE	TRUE	TRUE
Vitvi01g00918	TRUE	TRUE	TRUE	TRUE
Vitvi01g00919	TRUE	TRUE	TRUE	TRUE
Vitvi01g00921	TRUE	TRUE	TRUE	TRUE
Vitvi01g00922	TRUE	TRUE	FALSE	FALSE
Vitvi01g00924	TRUE	TRUE	TRUE	TRUE
Vitvi01g00926	TRUE	TRUE	TRUE	TRUE
Vitvi01g00927	TRUE	TRUE	TRUE	TRUE
Vitvi01g00928	TRUE	TRUE	TRUE	TRUE
Vitvi01g00929	FALSE	TRUE	TRUE	TRUE
Vitvi01g00930	TRUE	TRUE	TRUE	TRUE
Vitvi01g00932	TRUE	TRUE	TRUE	TRUE
Vitvi01g00934	TRUE	TRUE	TRUE	TRUE
Vitvi01g00935	TRUE	TRUE	TRUE	TRUE
Vitvi01g00936	TRUE	TRUE	FALSE	TRUE
Vitvi01g00937	TRUE	TRUE	TRUE	TRUE
Vitvi01g00938	TRUE	TRUE	TRUE	TRUE
Vitvi01g00940	FALSE	TRUE	TRUE	TRUE
Vitvi01g00941	TRUE	FALSE	FALSE	TRUE
Vitvi01g00942	TRUE	FALSE	FALSE	FALSE
Vitvi01g00943	TRUE	TRUE	TRUE	TRUE
Vitvi01g00944	TRUE	TRUE	FALSE	FALSE
Vitvi01g00945	TRUE	TRUE	TRUE	TRUE
Vitvi01g00950	TRUE	FALSE	FALSE	FALSE
Vitvi01g00952	TRUE	TRUE	TRUE	TRUE
Vitvi01g00953	TRUE	TRUE	TRUE	TRUE
Vitvi01g00954	TRUE	TRUE	TRUE	TRUE
Vitvi01g00955	TRUE	TRUE	TRUE	TRUE
Vitvi01g00956	TRUE	TRUE	TRUE	TRUE
Vitvi01g00957	FALSE	TRUE	FALSE	FALSE
Vitvi01g00958	TRUE	TRUE	TRUE	TRUE
Vitvi01g00959	TRUE	TRUE	TRUE	FALSE
Vitvi01g00960	TRUE	TRUE	TRUE	TRUE
Vitvi01g00964	TRUE	TRUE	FALSE	FALSE
Vitvi01g00965	TRUE	TRUE	FALSE	FALSE
Vitvi01g00968	TRUE	TRUE	TRUE	TRUE
Vitvi01g00970	TRUE	TRUE	TRUE	TRUE
Vitvi01g00971	TRUE	TRUE	TRUE	FALSE
Vitvi01g00972	TRUE	TRUE	TRUE	TRUE
Vitvi01g00975	FALSE	TRUE	TRUE	FALSE
Vitvi01g00977	TRUE	TRUE	TRUE	TRUE
Vitvi01g00978	TRUE	TRUE	TRUE	TRUE
Vitvi01g00979	TRUE	TRUE	TRUE	TRUE
Vitvi01g00980	TRUE	TRUE	TRUE	TRUE
Vitvi01g00981	TRUE	TRUE	TRUE	TRUE
Vitvi01g00985	TRUE	TRUE	TRUE	TRUE
Vitvi01g00988	TRUE	TRUE	TRUE	TRUE
Vitvi01g00989	TRUE	TRUE	TRUE	TRUE
Vitvi01g00991	FALSE	TRUE	TRUE	TRUE
Vitvi01g00992	TRUE	TRUE	TRUE	TRUE
Vitvi01g00993	TRUE	TRUE	TRUE	TRUE
Vitvi01g00994	TRUE	TRUE	TRUE	TRUE
Vitvi01g00995	TRUE	TRUE	TRUE	TRUE
Vitvi01g00997	TRUE	TRUE	FALSE	FALSE
Vitvi01g01006	FALSE	FALSE	FALSE	TRUE
Vitvi01g01007	TRUE	FALSE	FALSE	FALSE
Vitvi01g01008	TRUE	TRUE	TRUE	TRUE
Vitvi01g01009	FALSE	TRUE	TRUE	TRUE
Vitvi01g01010	TRUE	TRUE	TRUE	TRUE
Vitvi01g01013	TRUE	TRUE	TRUE	TRUE
Vitvi01g01015	TRUE	TRUE	TRUE	TRUE
Vitvi01g01016	FALSE	TRUE	TRUE	TRUE
Vitvi01g01017	TRUE	TRUE	TRUE	TRUE
Vitvi01g01018	TRUE	TRUE	TRUE	TRUE
Vitvi01g01019	FALSE	TRUE	FALSE	FALSE
Vitvi01g01020	TRUE	TRUE	TRUE	TRUE
Vitvi01g01021	TRUE	TRUE	TRUE	TRUE
Vitvi01g01022	TRUE	TRUE	TRUE	TRUE
Vitvi01g01023	TRUE	TRUE	TRUE	TRUE
Vitvi01g01024	TRUE	TRUE	TRUE	TRUE
Vitvi01g01026	TRUE	TRUE	TRUE	TRUE
Vitvi01g01027	TRUE	TRUE	TRUE	TRUE
Vitvi01g01028	TRUE	TRUE	TRUE	TRUE
Vitvi01g01029	TRUE	TRUE	TRUE	TRUE
Vitvi01g01030	TRUE	TRUE	TRUE	TRUE
Vitvi01g01033	TRUE	TRUE	TRUE	TRUE
Vitvi01g01034	TRUE	TRUE	TRUE	TRUE
Vitvi01g01035	TRUE	TRUE	TRUE	TRUE
Vitvi01g01036	TRUE	TRUE	TRUE	TRUE
Vitvi01g01037	TRUE	TRUE	FALSE	FALSE
Vitvi01g01038	TRUE	TRUE	TRUE	TRUE
Vitvi01g01040	TRUE	TRUE	TRUE	TRUE
Vitvi01g01044	FALSE	TRUE	FALSE	TRUE
Vitvi01g01048	TRUE	TRUE	TRUE	TRUE
Vitvi01g01052	TRUE	TRUE	TRUE	TRUE
Vitvi01g01055	FALSE	TRUE	TRUE	TRUE
Vitvi01g01056	TRUE	TRUE	FALSE	FALSE
Vitvi01g01057	FALSE	TRUE	TRUE	TRUE
Vitvi01g01058	TRUE	TRUE	FALSE	TRUE
Vitvi01g01071	TRUE	TRUE	TRUE	TRUE
Vitvi01g01072	TRUE	TRUE	TRUE	TRUE
Vitvi01g01076	FALSE	FALSE	FALSE	TRUE
Vitvi01g01077	TRUE	TRUE	TRUE	TRUE
Vitvi01g01081	TRUE	TRUE	FALSE	FALSE
Vitvi01g01082	FALSE	TRUE	TRUE	TRUE
Vitvi01g01083	TRUE	TRUE	TRUE	TRUE
