gene_id	i2	group	robust_meta_gene
Vitvi14g01604	0	All genes	TRUE
Vitvi14g01605	0.776768712811904	All genes	FALSE
Vitvi14g01606	0.711258385459609	All genes	FALSE
Vitvi14g01607	0.517709778077908	All genes	FALSE
Vitvi14g01608	0	All genes	FALSE
Vitvi14g01609	0.667937822256541	All genes	FALSE
Vitvi14g01610	0.704014060994111	All genes	FALSE
Vitvi14g01611	0.828166653082528	All genes	FALSE
Vitvi14g01614	0.744628832982668	Blue	TRUE
Vitvi14g01616	0.502130038604782	All genes	FALSE
Vitvi14g01617	0.0189042076849481	All genes	TRUE
Vitvi14g01620	0.935864445846249	All genes	FALSE
Vitvi14g01621	0.000636061578143784	Turquoise	TRUE
Vitvi14g01622	0	All genes	FALSE
Vitvi14g01623	0.814856084270604	All genes	FALSE
Vitvi14g01624	0.847101272894791	All genes	FALSE
Vitvi14g01626	0.770644853869085	All genes	FALSE
Vitvi14g01627	0.818250282929978	All genes	FALSE
Vitvi14g01629	0.499166242593179	All genes	TRUE
Vitvi14g01631	0.875809478788309	All genes	FALSE
Vitvi14g01632	0.790719497854067	All genes	FALSE
Vitvi14g01633	0.371821735053997	All genes	TRUE
Vitvi14g01634	0.941307651332373	Turquoise	FALSE
Vitvi14g01635	0.723781043438666	All genes	FALSE
Vitvi14g01636	0.476354986334945	All genes	FALSE
Vitvi14g01637	0.757522122349754	All genes	FALSE
Vitvi14g01639	0.806652379645142	All genes	FALSE
Vitvi14g01640	0.640963420867236	All genes	FALSE
Vitvi14g01641	0	All genes	FALSE
Vitvi14g01645	0.651897023976699	All genes	FALSE
Vitvi14g01651	0	All genes	TRUE
Vitvi14g01655	0.879117294366509	All genes	FALSE
Vitvi14g01656	0.56160872954017	All genes	FALSE
Vitvi14g01658	0.892275266155007	All genes	FALSE
Vitvi14g01660	0.761440282390501	All genes	TRUE
Vitvi14g01661	0	All genes	TRUE
Vitvi14g01662	0.714913003986868	Turquoise	TRUE
Vitvi14g01665	0.503049576410943	All genes	TRUE
Vitvi14g01666	0.194084755778828	All genes	TRUE
Vitvi14g01668	0	All genes	FALSE
Vitvi14g01671	0.700511825183148	All genes	FALSE
Vitvi14g01672	0.781731976989873	All genes	FALSE
Vitvi14g01673	0.667705073021524	All genes	TRUE
Vitvi14g01674	0.751690015600674	All genes	FALSE
Vitvi14g01675	0.924830499584124	All genes	FALSE
Vitvi14g01676	0.41272976315087	All genes	TRUE
Vitvi14g01677	0.439826623257819	All genes	FALSE
Vitvi14g01678	0.00497653773777317	All genes	TRUE
Vitvi14g01679	0.616712125231093	All genes	TRUE
Vitvi14g01681	0	All genes	FALSE
Vitvi14g01682	0.78419640061907	All genes	FALSE
Vitvi14g01683	0.939377068376579	All genes	FALSE
Vitvi14g01684	0.944424724266161	Blue	FALSE
Vitvi14g01685	0	All genes	TRUE
Vitvi14g01686	0.292219882887534	All genes	FALSE
Vitvi14g01692	0	All genes	FALSE
Vitvi14g01693	0.75169348082204	All genes	FALSE
Vitvi14g01694	0.551528179851881	All genes	FALSE
Vitvi14g01695	0.707306941794146	All genes	FALSE
Vitvi14g01696	0.642408369126974	All genes	FALSE
Vitvi14g01698	0.24526952610149	Turquoise	TRUE
Vitvi14g01699	0.702010451867557	All genes	TRUE
Vitvi14g01700	0.806422572625164	All genes	FALSE
Vitvi14g01701	0.0913742151131996	All genes	TRUE
Vitvi14g01703	0	All genes	FALSE
Vitvi14g01704	0	All genes	TRUE
Vitvi14g01706	0	All genes	FALSE
Vitvi14g01707	0.185406532123318	All genes	TRUE
Vitvi14g01709	0.818099966281846	All genes	FALSE
Vitvi14g01710	0.629362357058843	All genes	FALSE
Vitvi14g01714	0.324988437901507	All genes	FALSE
Vitvi14g01715	0.541401008179359	Blue	TRUE
Vitvi14g01717	0.797186010247616	Blue	FALSE
Vitvi14g01718	0.681361360307069	All genes	FALSE
Vitvi14g01719	0.747429176924422	All genes	FALSE
Vitvi14g01720	0.325239811713642	All genes	TRUE
Vitvi14g01721	0	All genes	FALSE
Vitvi14g01722	0.941123864617239	All genes	FALSE
Vitvi14g01723	0.200775802258823	All genes	FALSE
Vitvi14g01726	0.348355444186872	All genes	TRUE
Vitvi14g01727	0.827295892793772	All genes	FALSE
Vitvi14g01730	0.942841389745647	All genes	FALSE
Vitvi14g01732	0	All genes	FALSE
Vitvi14g01734	0.6282568476755	All genes	FALSE
Vitvi14g01735	0.861542084108964	Turquoise	FALSE
Vitvi14g01736	0.745925174448693	All genes	FALSE
Vitvi14g01737	0.828851562300767	All genes	FALSE
Vitvi14g01739	0	All genes	FALSE
Vitvi14g01741	0.685467336236836	Blue	TRUE
Vitvi14g01742	0.698775055444073	All genes	TRUE
Vitvi14g01743	0	All genes	TRUE
Vitvi14g01744	0.725745711426059	Turquoise	TRUE
Vitvi14g01745	0.885422599178026	All genes	FALSE
Vitvi14g01746	0.858892431271136	All genes	FALSE
Vitvi14g01748	0.184845501254141	Blue	TRUE
Vitvi14g01751	0	All genes	TRUE
Vitvi14g01754	0.899022248422448	Turquoise	FALSE
Vitvi14g01756	0.922988397237352	All genes	FALSE
Vitvi14g01757	0.303866446495253	Blue	TRUE
Vitvi14g01758	0	All genes	FALSE
Vitvi14g01760	0.855488921991475	All genes	FALSE
Vitvi14g01761	0.604479238855947	All genes	FALSE
Vitvi14g01762	0.881495205348814	All genes	TRUE
Vitvi14g01763	0.749622427147922	All genes	FALSE
Vitvi14g01764	0	All genes	TRUE
Vitvi14g01765	0.833683314210035	All genes	FALSE
Vitvi14g01768	0.762350537000821	All genes	FALSE
Vitvi14g01769	0.871729066638164	Turquoise	FALSE
Vitvi14g01771	0.666387715924786	Turquoise	FALSE
Vitvi14g01772	0.687735742273203	All genes	FALSE
Vitvi14g01773	0.844773144910411	All genes	FALSE
Vitvi14g01775	0	All genes	FALSE
Vitvi14g01776	0.685208416564675	All genes	FALSE
Vitvi14g01777	0.822651254050465	All genes	FALSE
Vitvi14g01780	0.903564453539206	Turquoise	FALSE
Vitvi14g01781	0.930792090019668	All genes	FALSE
Vitvi14g01782	0.811783398531185	All genes	FALSE
Vitvi14g01783	0.919153101951462	Blue	FALSE
Vitvi14g01785	0.960615465983292	All genes	FALSE
Vitvi14g01786	0.413487579191267	All genes	FALSE
Vitvi14g01787	0	All genes	FALSE
Vitvi14g01788	0.794560177555201	All genes	FALSE
Vitvi14g01789	0.327188635337905	Turquoise	TRUE
Vitvi14g01791	0.251107187700358	All genes	FALSE
Vitvi14g01794	0.607238575294698	All genes	FALSE
Vitvi14g01796	0.968602617118308	All genes	FALSE
Vitvi14g01797	0.935324049483566	Blue	FALSE
Vitvi14g01798	0.955959983662435	All genes	FALSE
Vitvi14g01799	0.883763546627931	Turquoise	FALSE
Vitvi14g01800	0.862875799549575	All genes	FALSE
Vitvi14g01801	0.678361434605085	All genes	FALSE
Vitvi14g01802	0.829927098044511	All genes	FALSE
Vitvi14g01803	0.349889793907528	All genes	FALSE
Vitvi14g01804	0.900062289655319	All genes	FALSE
Vitvi14g01805	0.296118942730445	All genes	FALSE
Vitvi14g01806	0.893344109966783	Turquoise	FALSE
Vitvi14g01807	0.547582998122354	All genes	FALSE
Vitvi14g01808	0.904647275782519	Blue	FALSE
Vitvi14g01810	0.824056111946674	All genes	FALSE
Vitvi14g01811	0.874159407172971	Blue	FALSE
Vitvi14g01812	0	All genes	FALSE
Vitvi14g01816	0.542538102178262	All genes	FALSE
Vitvi14g01817	0.77008368018471	All genes	FALSE
Vitvi14g01818	0.552357224389219	All genes	TRUE
Vitvi14g01819	0.851874453364521	Turquoise	FALSE
Vitvi14g01820	0.906988072706795	All genes	FALSE
Vitvi14g01821	0	Turquoise	TRUE
Vitvi14g01823	0.929558596874636	All genes	FALSE
Vitvi14g01824	0.861223530469064	Blue	FALSE
Vitvi14g01825	0.723782718723368	All genes	FALSE
Vitvi14g01826	0.429132332853163	All genes	TRUE
Vitvi14g01827	0.198917466894877	All genes	FALSE
Vitvi14g01828	0.769452851981862	All genes	TRUE
Vitvi14g01829	0	All genes	FALSE
Vitvi14g01833	0.40676279188603	All genes	FALSE
Vitvi14g01837	0.553371761753469	All genes	FALSE
Vitvi14g01841	0.151110885920493	All genes	TRUE
Vitvi14g01842	0	Turquoise	TRUE
Vitvi14g01845	0	All genes	FALSE
Vitvi14g01846	0.699250741006279	All genes	TRUE
Vitvi14g01847	0.623826352846654	All genes	FALSE
Vitvi14g01849	0.392178368352375	All genes	FALSE
Vitvi14g01850	0.922563437685016	All genes	FALSE
Vitvi14g01852	0.576731444950445	All genes	FALSE
Vitvi14g01853	0.887162653652888	All genes	FALSE
Vitvi14g01855	0.788810262348897	All genes	FALSE
Vitvi14g01856	0.846433401014261	All genes	FALSE
Vitvi14g01857	0.906572148458632	All genes	FALSE
Vitvi14g01865	0.748505505956223	Turquoise	TRUE
Vitvi14g01866	0	All genes	FALSE
Vitvi14g01867	0.766616555294167	All genes	FALSE
Vitvi14g01868	0.660317347569955	Blue	FALSE
Vitvi14g01869	0.749655706655612	All genes	FALSE
Vitvi14g01870	0	All genes	TRUE
Vitvi14g01871	0.680839958928425	All genes	FALSE
Vitvi14g01872	0.713196343086072	All genes	FALSE
Vitvi14g01873	0.757870527761572	All genes	FALSE
Vitvi14g01874	0.784182130774613	All genes	TRUE
Vitvi14g01877	0	All genes	FALSE
Vitvi14g01879	0	All genes	FALSE
Vitvi14g01885	0	All genes	FALSE
Vitvi14g01886	0.809485422462819	All genes	FALSE
Vitvi14g01887	0	All genes	TRUE
Vitvi14g01888	0.978204041837175	All genes	FALSE
Vitvi14g01889	0.803038868646003	All genes	FALSE
Vitvi14g01894	0.898486007050856	All genes	FALSE
Vitvi14g01895	0.861969162601979	All genes	FALSE
Vitvi14g01896	0.916041865517615	All genes	FALSE
Vitvi14g01898	0.404880284036906	All genes	FALSE
Vitvi14g01900	0.774028690441292	All genes	FALSE
Vitvi14g01901	0.854796550662644	All genes	TRUE
Vitvi14g01902	0.418771916695848	All genes	TRUE
Vitvi14g01903	0	All genes	FALSE
Vitvi14g01905	0.588138150295017	All genes	FALSE
Vitvi14g01906	0.948216678297981	All genes	FALSE
Vitvi14g01907	0.772520420396759	All genes	FALSE
Vitvi14g01908	0.74545028083533	All genes	FALSE
Vitvi14g01909	0.0909802630848259	All genes	TRUE
Vitvi14g01910	0.886219492382854	Turquoise	TRUE
Vitvi14g01916	0.94787694271993	All genes	FALSE
Vitvi14g01919	0.795395269473394	All genes	FALSE
Vitvi14g01920	0	All genes	FALSE
Vitvi14g01921	0.877475947568677	Turquoise	FALSE
Vitvi14g01922	0.286570996059109	Turquoise	TRUE
Vitvi14g01923	0.779627104433372	Turquoise	FALSE
Vitvi14g01926	0.865528324030493	Turquoise	FALSE
Vitvi14g01927	0	All genes	TRUE
Vitvi14g01928	0.957056591448764	Turquoise	TRUE
Vitvi14g01929	0.694004775285589	Turquoise	TRUE
Vitvi14g01931	0.481932182811992	Turquoise	TRUE
Vitvi14g01932	0.786443001827755	All genes	FALSE
Vitvi14g01934	0.906115950955883	All genes	FALSE
Vitvi14g01935	0.696126173805629	All genes	FALSE
Vitvi14g01936	0.109356386139116	All genes	TRUE
Vitvi14g01938	0.814975040219181	All genes	FALSE
Vitvi14g01939	0.74541604794676	All genes	FALSE
Vitvi14g01940	0.81076962965629	All genes	FALSE
Vitvi14g01941	0.482729702413318	All genes	TRUE
Vitvi14g01942	0.975778484337848	Blue	FALSE
Vitvi14g01943	0.228036407646922	All genes	FALSE
Vitvi14g01949	0	All genes	TRUE
Vitvi14g01953	0.487757370692401	Turquoise	TRUE
Vitvi14g01954	0.899483137566385	All genes	FALSE
Vitvi14g01955	0.873999653153772	All genes	FALSE
Vitvi14g01956	0.727661828551979	All genes	FALSE
Vitvi14g01960	0.94424320747506	Turquoise	FALSE
Vitvi14g01961	0.779621411591801	Blue	TRUE
Vitvi14g01962	0	Turquoise	TRUE
Vitvi14g01964	0.579217047684994	All genes	FALSE
Vitvi14g01965	0	Blue	TRUE
Vitvi14g01968	0.58199471289206	All genes	FALSE
Vitvi14g01970	0.823005815687748	All genes	TRUE
Vitvi14g01972	0.855520653070538	Blue	TRUE
Vitvi14g01973	0.858858811846774	Blue	TRUE
Vitvi14g01975	0.732171334683825	All genes	TRUE
Vitvi14g01976	0.809861952256426	All genes	FALSE
Vitvi14g01977	0.755064976982948	Turquoise	TRUE
Vitvi14g01978	0.371018491450928	All genes	FALSE
Vitvi14g01981	0.466605808433452	All genes	FALSE
Vitvi14g01983	0.847793218785164	All genes	FALSE
Vitvi14g01984	0	All genes	FALSE
Vitvi14g01985	0.93724382310966	All genes	FALSE
Vitvi14g01987	0.904833250814617	All genes	FALSE
Vitvi14g01989	0.552798850156219	All genes	FALSE
Vitvi14g01990	0.371111910008016	All genes	TRUE
Vitvi14g01991	0.410269044117218	All genes	TRUE
Vitvi14g01992	0.95696632610071	All genes	FALSE
Vitvi14g01993	0.806117845596622	All genes	FALSE
Vitvi14g01994	0.911672514820486	Blue	TRUE
Vitvi14g01995	0.91653943482521	All genes	TRUE
Vitvi14g01996	0.908642586124094	All genes	FALSE
Vitvi14g01997	0.34819584350405	All genes	FALSE
Vitvi14g01999	0.654359535035096	All genes	FALSE
Vitvi14g02000	0.851070582609569	All genes	FALSE
Vitvi14g02001	0	Blue	TRUE
Vitvi14g02002	0	All genes	FALSE
Vitvi14g02004	0.747717304069669	All genes	FALSE
Vitvi14g02005	0.648312514325902	All genes	FALSE
Vitvi14g02006	0.756451064006938	All genes	FALSE
Vitvi14g02007	0.5210510863708	All genes	TRUE
Vitvi14g02008	0.868456943928708	All genes	FALSE
Vitvi14g02009	0.667010070952992	Turquoise	TRUE
Vitvi14g02010	0.86127519873121	Turquoise	FALSE
Vitvi14g02011	0.0937566342743418	All genes	FALSE
Vitvi14g02012	0.520931192728231	All genes	FALSE
Vitvi14g02013	0.919252973479735	All genes	FALSE
Vitvi14g02014	0.602777946961924	All genes	TRUE
Vitvi14g02015	0.661549350690477	All genes	FALSE
Vitvi14g02016	0.603234508393763	All genes	FALSE
Vitvi14g02018	0.920027998510672	All genes	FALSE
Vitvi14g02020	0.721185502582527	All genes	FALSE
Vitvi14g02021	0.842041510422665	All genes	FALSE
Vitvi14g02022	0.939648512163927	All genes	FALSE
Vitvi14g02023	0	All genes	FALSE
Vitvi14g02024	0	All genes	TRUE
Vitvi14g02025	0.634545324479767	All genes	FALSE
Vitvi14g02026	0.675178378326974	All genes	TRUE
Vitvi14g02027	0.548339682970157	All genes	TRUE
Vitvi14g02028	0.254184149473956	All genes	TRUE
Vitvi14g02029	0	All genes	FALSE
Vitvi14g02030	0	All genes	FALSE
Vitvi14g02031	0.451805952760346	All genes	FALSE
Vitvi14g02032	0.942434461975408	All genes	FALSE
Vitvi14g02034	0.926133930184309	All genes	FALSE
Vitvi14g02039	0	All genes	TRUE
Vitvi14g02041	0.35110316587448	All genes	FALSE
Vitvi14g02042	0.808427887527103	All genes	FALSE
Vitvi14g02043	0.644544612532391	Turquoise	TRUE
Vitvi14g02046	0.830542018966443	All genes	FALSE
Vitvi14g02049	0	Turquoise	TRUE
Vitvi14g02422	0.853479100595269	All genes	FALSE
Vitvi14g02428	0.886770310474471	All genes	FALSE
Vitvi14g02429	0	All genes	FALSE
Vitvi14g02431	0.277744255720857	All genes	FALSE
Vitvi14g02433	0.950470211564466	All genes	FALSE
Vitvi14g02434	0.762003960017744	All genes	FALSE
Vitvi14g02435	0.890120331804923	All genes	FALSE
Vitvi14g02437	0.833072958494213	All genes	FALSE
Vitvi14g02438	0.425412072096224	All genes	FALSE
Vitvi14g02439	0.735243571094142	All genes	FALSE
Vitvi14g02440	0.898008276000808	All genes	FALSE
Vitvi14g02442	0.644863646119716	All genes	FALSE
Vitvi14g02443	0	All genes	FALSE
Vitvi14g02444	0.938400902082126	All genes	FALSE
Vitvi14g02445	0	Turquoise	TRUE
Vitvi14g02446	0.86480249146359	All genes	FALSE
Vitvi14g02452	0.207791775389596	All genes	FALSE
Vitvi14g02453	0.54872689918055	All genes	FALSE
Vitvi14g02461	0.397967449201049	Blue	TRUE
Vitvi14g02462	0.575081222053922	All genes	FALSE
Vitvi14g02463	0.942587050766298	Turquoise	FALSE
Vitvi14g02464	0.541437063047447	Turquoise	TRUE
Vitvi14g02465	0.406376053619909	All genes	FALSE
Vitvi14g02467	0.855626114005205	All genes	FALSE
Vitvi14g02473	0.302646083637717	All genes	FALSE
Vitvi14g02474	0.886446688404416	Turquoise	TRUE
Vitvi14g02475	0.858252966479603	All genes	FALSE
Vitvi14g02476	0.863227059309057	All genes	FALSE
Vitvi14g02478	0	All genes	FALSE
Vitvi14g02481	0.700607286203128	All genes	TRUE
Vitvi14g02487	0.808253475590025	All genes	FALSE
Vitvi14g02500	0.130036452248024	All genes	FALSE
Vitvi14g02504	0.80749740274931	All genes	FALSE
Vitvi14g02506	0.836783188731228	All genes	FALSE
Vitvi14g02509	0.836142686394149	All genes	FALSE
Vitvi14g02510	0.460741428189358	Blue	FALSE
Vitvi14g02511	0.656792838839516	All genes	FALSE
Vitvi14g02514	0.820213735882049	All genes	FALSE
Vitvi14g02516	0.93121966451416	Turquoise	FALSE
Vitvi14g02521	0.417607522863723	All genes	FALSE
Vitvi14g02525	0.142949318551898	All genes	FALSE
Vitvi14g02526	0.806201823643764	All genes	FALSE
Vitvi14g02539	0.881975581696603	All genes	FALSE
Vitvi14g02540	0.583988331836198	Blue	FALSE
Vitvi14g02541	0	All genes	FALSE
Vitvi14g02542	0	All genes	FALSE
Vitvi14g02551	0.776507745366046	All genes	FALSE
Vitvi14g02553	0.881309983953256	Blue	FALSE
Vitvi14g02557	0.900004390585111	All genes	FALSE
Vitvi14g02558	0.826648216269528	Turquoise	TRUE
Vitvi14g02559	0.316952599429355	All genes	TRUE
Vitvi14g02561	0.414631343365108	All genes	FALSE
Vitvi14g02562	0.743855238461844	All genes	FALSE
Vitvi14g02566	0.508653221938192	All genes	FALSE
Vitvi14g02567	0	All genes	FALSE
Vitvi14g02568	0	All genes	TRUE
Vitvi14g02569	0.0946548586962169	Turquoise	TRUE
Vitvi14g02573	0.485404119369587	All genes	FALSE
Vitvi14g02575	0.0175086248715635	Turquoise	TRUE
Vitvi14g02580	0	All genes	TRUE
Vitvi14g02581	0	All genes	TRUE
Vitvi14g02582	0.690376875949723	Turquoise	TRUE
Vitvi14g02585	0.468240502615958	All genes	TRUE
Vitvi14g02586	0.527387908499516	All genes	FALSE
Vitvi14g02588	0.186789039823238	All genes	TRUE
Vitvi14g02589	0.760084473068007	All genes	FALSE
Vitvi14g02593	0.71801340848776	All genes	FALSE
Vitvi14g02594	0.946485050039027	All genes	FALSE
Vitvi14g02596	0.781454587498391	All genes	FALSE
Vitvi14g02597	0.47623857586339	All genes	FALSE
Vitvi14g02605	0.501713937737569	All genes	TRUE
Vitvi14g02607	0.934939865993752	All genes	FALSE
Vitvi14g02608	0.828953534818671	Turquoise	TRUE
Vitvi14g02611	0.892725932847036	Turquoise	FALSE
Vitvi14g02614	0.695649599270038	All genes	FALSE
Vitvi14g02615	0	All genes	TRUE
Vitvi14g02616	0.594597889012569	All genes	FALSE
Vitvi14g02617	0	Turquoise	TRUE
Vitvi14g02618	0.833273804696113	All genes	FALSE
Vitvi14g02619	0.854625249267568	Turquoise	FALSE
Vitvi14g02621	0.691248354821006	All genes	FALSE
Vitvi14g02622	0	All genes	TRUE
Vitvi14g02630	0.818997193436291	All genes	FALSE
Vitvi14g02633	0.830038283949122	Turquoise	FALSE
Vitvi14g02634	0.810808738823772	All genes	FALSE
Vitvi14g02637	0.871113823879718	All genes	FALSE
Vitvi14g02643	0.291858172787118	All genes	TRUE
Vitvi14g02644	0.130771154866261	All genes	FALSE
Vitvi14g02645	0.554066099183914	All genes	FALSE
Vitvi14g02646	0.473344340510595	All genes	FALSE
Vitvi14g02647	0	All genes	FALSE
Vitvi14g02652	0	All genes	FALSE
Vitvi14g02653	0.800827650223368	All genes	FALSE
Vitvi14g02659	0.937348131970542	All genes	FALSE
Vitvi14g02663	0.88358701773178	All genes	FALSE
Vitvi14g02665	0.765537011287389	All genes	FALSE
Vitvi14g02666	0.567706051287934	All genes	FALSE
Vitvi14g02667	0.407125367221253	All genes	FALSE
Vitvi14g02670	0.462033410545864	All genes	FALSE
Vitvi14g02674	0.613175177651583	Turquoise	FALSE
Vitvi14g02679	0	All genes	FALSE
Vitvi14g02680	0.29197081344653	All genes	FALSE
Vitvi14g02693	0	All genes	TRUE
Vitvi14g02696	0.752833284730994	All genes	FALSE
Vitvi14g02707	0.646570314627145	All genes	TRUE
Vitvi14g02714	0.334758762063493	All genes	TRUE
Vitvi14g02720	0	All genes	TRUE
Vitvi14g02726	0.141659647387312	All genes	TRUE
Vitvi14g02729	0.602617739747011	Turquoise	TRUE
Vitvi14g02752	0.821030794600479	All genes	FALSE
Vitvi14g02754	0.457969643316602	All genes	FALSE
Vitvi14g02757	0.0920940218848955	All genes	TRUE
Vitvi14g02758	0.63740767406971	All genes	FALSE
Vitvi14g02761	0	All genes	TRUE
Vitvi14g02762	0.839626589409025	All genes	FALSE
Vitvi14g02763	0	All genes	FALSE
Vitvi14g02784	0.927255868248859	All genes	FALSE
Vitvi14g02793	0.84803123917921	All genes	FALSE
Vitvi14g02812	0.422054057055889	All genes	FALSE
Vitvi14g02821	0	All genes	TRUE
Vitvi14g02829	0.862966197668785	All genes	FALSE
Vitvi14g02845	0.680091484841995	All genes	FALSE
Vitvi14g02860	0.127123231816549	Blue	FALSE
Vitvi14g02866	0.794061967598852	All genes	FALSE
Vitvi14g02869	0.936549982431976	Turquoise	FALSE
Vitvi14g02871	0.703168711516478	All genes	FALSE
Vitvi14g02875	0.336075651877353	All genes	FALSE
Vitvi14g02876	0.244815412448349	Turquoise	TRUE
Vitvi14g02889	0	All genes	TRUE
Vitvi14g02890	0.54650111511051	All genes	FALSE
Vitvi14g02893	0	All genes	TRUE
Vitvi14g02894	0.905346169617246	Turquoise	TRUE
Vitvi14g02897	0.720732025840785	All genes	FALSE
Vitvi14g02902	0	All genes	FALSE
Vitvi14g02906	0.833293195949734	All genes	FALSE
Vitvi14g02916	0.411225719085743	All genes	FALSE
Vitvi14g02920	0.914917729415886	Turquoise	FALSE
Vitvi14g02923	0	Turquoise	TRUE
Vitvi14g02924	0.826895842248849	Turquoise	FALSE
Vitvi14g02927	0.827028645479537	All genes	FALSE
Vitvi14g02928	0.694875298038981	All genes	TRUE
Vitvi14g02929	0	Turquoise	TRUE
Vitvi14g02930	0.47548796116359	All genes	FALSE
Vitvi14g02932	0.413993342472915	All genes	TRUE
Vitvi14g02935	0.373030913682389	All genes	FALSE
Vitvi14g02936	0.689604950127127	All genes	TRUE
Vitvi14g02943	0.780486922506349	All genes	FALSE
Vitvi14g02944	0.769772436014273	All genes	FALSE
Vitvi14g02945	0.927688762363926	All genes	FALSE
Vitvi14g02946	0.79303929244875	Turquoise	FALSE
Vitvi14g02948	0.855975195949333	Turquoise	FALSE
Vitvi14g02949	0.871377361267107	All genes	FALSE
Vitvi14g02950	0.94447800008437	All genes	FALSE
Vitvi14g02951	0	All genes	TRUE
Vitvi14g02952	0.771535295363421	All genes	FALSE
Vitvi14g02953	0	All genes	FALSE
Vitvi14g02954	0.158117424621435	All genes	FALSE
Vitvi14g02955	0.396493294064568	All genes	FALSE
Vitvi14g02956	0.121797724772927	All genes	FALSE
Vitvi14g02960	0	All genes	FALSE
Vitvi14g02961	0	All genes	FALSE
Vitvi14g02964	0.487417042866478	All genes	FALSE
